"sample_id"	"error_autoencoder"	"error_defaultpredictor"	"better_than_default"
"11116.L17A090.1197396"	"0.000462815009412809"	"0.00175450095661316"	"1"
"11116.A27D103.1196004"	"0.000202792302752473"	"0.001302689894627"	"1"
"11116.A11A070.1194243"	"0.00100817619119217"	"0.0039180856668999"	"1"
"11116.A15B070.1196043"	"0.0012761636221762"	"0.00661412528733345"	"1"
"11116.L21A098.1196674"	"5.21910041667281e-05"	"0.000813734931197229"	"1"
"11116.I18A071.1196572"	"0.000545658762629537"	"0.00269495444052546"	"1"
"11116.I32A070.1195285"	"0.00585870727467353"	"0.00554741204318451"	"0"
"11116.L15A091.1196575"	"6.15691498172424e-05"	"0.000522287681970786"	"1"
"11116.U483A62.1194166"	"0.000189346955766657"	"0.00195502049753229"	"1"
"11116.L02A064.1194087"	"0.00167063519577936"	"0.00670266941110658"	"1"
"11116.C02A65.1196699"	"1.00866378520672e-05"	"0.000891265271049026"	"1"
"11116.A33C094.1195405"	"3.93211803380631e-06"	"0.00110096627955867"	"1"
"11116.L28A062.1194144"	"0.0015734093179095"	"0.00837317324934158"	"1"
"11116.L14A098.1197012"	"1.57322594456442e-05"	"0.000841226935674934"	"1"
"11116.A08C061.1197404"	"0.000599300288214191"	"0.00525623248055125"	"1"
"11116.I23A103.1197966"	"0.00210695247279076"	"0.00307255900541714"	"1"
"11116.L09A069.1195091"	"0.000548370373589563"	"0.00393045725648082"	"1"
"11116.A19D082.1196075"	"1.55156736104736e-05"	"0.00181058029174851"	"1"
"11116.L18A100.1196633"	"5.04945371315126e-05"	"0.00171029837906973"	"1"
"11116.L01A088.1195397"	"0.000221431942691025"	"0.000932366269772359"	"1"
"11116.L25A095.1195248"	"5.14213591397858e-05"	"0.000994739082318091"	"1"
"11116.L31A061.1197604"	"0.00143337028044004"	"0.00732952866916354"	"1"
"11116.L25A077.1197182"	"0.0149946960890686"	"0.0142246224374784"	"0"
"11116.U523A62.1196461"	"9.45729584469886e-05"	"0.00255556072454157"	"1"
"11116.A02D088.1193947"	"3.92943835049663e-06"	"0.00103122283062328"	"1"
"11116.I19A090.1196542"	"4.24500311446807e-06"	"0.000893725091251154"	"1"
"11116.L05A120.1196578"	"2.41382767182161e-05"	"0.00139886747462064"	"1"
"11116.A10B091.1193990"	"6.85814212550742e-06"	"0.000990442004088228"	"1"
"11116.L14A068.1198343"	"0.000250577671539813"	"0.000880787988558187"	"1"
"11116.L23A096.1196360"	"5.72128610037646e-06"	"0.000805613627759686"	"1"
"11116.L02A068.1196861"	"0.000944619270743864"	"0.00531069645964524"	"1"
"11116.A21D118.1195746"	"3.71803115530633e-05"	"0.00173789611416113"	"1"
"11116.A24A094.1197555"	"0.000104672001035312"	"0.000781289501381436"	"1"
"11116.L06A066.1194674"	"0.000475531986125061"	"0.00284736297497551"	"1"
"11116.I10A098.1196119"	"1.15403620268524e-05"	"0.000895659938817086"	"1"
"11116.I29A097.1196526"	"7.48469109343981e-06"	"0.000917579396377234"	"1"
"11116.L22A062.1196836"	"0.00148349695360144"	"0.00836008928019138"	"1"
"11116.A24D070.1194123"	"0.000783869727715711"	"0.00394492324243698"	"1"
"11116.I16A078.1198235"	"0.00121804824191879"	"0.00404566628254961"	"1"
"11116.I09A095.1195126"	"1.18402993273936e-05"	"0.000976875627046834"	"1"
"11116.A18A064.1194666"	"0.00104375785629296"	"0.00849988215192642"	"1"
"11116.A06C118.1196781"	"1.63547049024902e-05"	"0.000941546663114704"	"1"
"11116.A03D079.1193965"	"0.00117889120656568"	"0.00555202985583235"	"1"
"11116.A02D070.1196866"	"0.000173152911810005"	"0.00173959683892909"	"1"
"11116.A18B088.1195786"	"5.67035014668144e-06"	"0.00113977286307326"	"1"
"11116.I14A085.1196060"	"0.000360356737510143"	"0.000567843555018852"	"1"
"11116.A08C100.1194442"	"0.00023721283302042"	"0.000857470245645174"	"1"
"11116.L24A103.1194968"	"7.7626225907286e-05"	"0.000639393065473044"	"1"
"11116.A01D061.1194890"	"0.000858789458587524"	"0.00443793277679641"	"1"
"11116.I06A070.1198359"	"0.000761640440264612"	"0.00366306854527345"	"1"
"11116.I11A075.1197266"	"5.01029430539188e-05"	"0.00253462996785656"	"1"
"11116.C24A64.1194885"	"0.000206292900577755"	"0.000761684731327809"	"1"
"11116.L07A072.1196524"	"0.00235118094518298"	"0.00350821366447726"	"1"
"11116.L11A096.1194437"	"3.35490875541253e-06"	"0.000937780774637589"	"1"
"11116.I06A078.1194464"	"0.00342731627630084"	"0.00917344430741001"	"1"
"11116.L20A099.1195533"	"0.000273227908844074"	"0.00059344935919132"	"1"
"11116.I20A094.1197877"	"7.00568624603053e-06"	"0.000968089419483196"	"1"
"11116.L12A120.1193879"	"1.49148659353593e-05"	"0.00113280306940105"	"1"
"11116.L07A071.1198156"	"0.00250673249140262"	"0.00693911098654666"	"1"
"11116.U477A61.1198413"	"0.000356916768162811"	"0.00287747734223991"	"1"
"11116.A04A088.1197446"	"6.65829803048513e-06"	"0.0011881397455448"	"1"
"11116.L01A072.1197531"	"0.00193587978363248"	"0.00517568904452303"	"1"
"11116.A02C103.1193712"	"1.79720909294248e-05"	"0.00118968633256775"	"1"
"11116.L08A092.1195851"	"0.000140599426186097"	"0.000672143539629352"	"1"
"11116.A01C085.1197802"	"6.46421358689947e-06"	"0.00137828524925278"	"1"
"11116.I06A105.1194651"	"8.00481246129705e-05"	"0.000668370166651966"	"1"
"11116.I32A104.1197257"	"4.41276247243809e-06"	"0.000975904187771296"	"1"
"11116.L01A074.1194761"	"6.17855218933027e-05"	"0.00172955822510551"	"1"
"11116.C13A64.1196580"	"0.000235377560621334"	"0.00110727592328257"	"1"
"11116.A24A088.1195058"	"6.4208666257394e-06"	"0.00117987589129623"	"1"
"11116.L19A087.1196872"	"0.000532877104211943"	"0.00157894502779665"	"1"
"11116.C33A61.1197419"	"1.78248930276307e-05"	"0.00216634589564668"	"1"
"11116.L01A061.1193736"	"0.00287465549413913"	"0.00887582112642129"	"1"
"11116.A08D097.1194269"	"9.92687312266783e-06"	"0.00171137744526056"	"1"
"11116.I31A118.1196970"	"4.66682916625249e-06"	"0.000974329717130912"	"1"
"11116.L31A103.1195992"	"0.000128531752359792"	"0.000832684128770104"	"1"
"11116.I26A088.1195438"	"4.64051469370254e-06"	"0.000967045792771642"	"1"
"11116.A27A088.1197448"	"5.83120708132164e-06"	"0.000988289198370705"	"1"
"11116.A14A076.1197890"	"0.00160147059493863"	"0.0052435767801469"	"1"
"11116.L12A072.1196890"	"0.000446653249970263"	"0.00182332252516795"	"1"
"11116.A23A094.1196168"	"5.14416835099231e-06"	"0.00110365514470381"	"1"
"11116.A23B097.1194830"	"5.56342157683452e-06"	"0.00129595822754148"	"1"
"11116.A09A091.1197265"	"6.46586107107525e-06"	"0.000984060471538417"	"1"
"11116.A07C061.1197389"	"0.00143517832392521"	"0.0101947406355977"	"1"
"11116.L03A083.1196034"	"2.9987585899519e-05"	"0.000653105943910226"	"1"
"11116.I11A070.1194831"	"0.000719601145934369"	"0.004649139913191"	"1"
"11116.A11B082.1198145"	"4.55353496706343e-06"	"0.0011227450768025"	"1"
"11116.I23A089.1195779"	"8.22885958217595e-06"	"0.000856376964152001"	"1"
"11116.I16A101.1197244"	"2.35112604056853e-05"	"0.0010601251150658"	"1"
"11116.I28A101.1196253"	"1.03344687339486e-05"	"0.000864787397347839"	"1"
"11116.A25C118.1194659"	"6.58688432938802e-05"	"0.000693599368643553"	"1"
"11116.A27B100.1196908"	"2.82017626684339e-05"	"0.000955405311768243"	"1"
"11116.C23A64.1194306"	"0.000164463823153209"	"0.000810516398002932"	"1"
"11116.U481A61.1197914"	"0.000251414988315443"	"0.00263359640181174"	"1"
"11116.L26A120.1195857"	"0.00018811009994982"	"0.0026277291076591"	"1"
"11116.A30C088.1197421"	"8.0359558341999e-06"	"0.0012979418569024"	"1"
"11116.I24A095.1196837"	"4.0992635654866e-05"	"0.000713665826172742"	"1"
"11116.A17B085.1197748"	"2.01860069206e-05"	"0.000702769730136448"	"1"
"11116.I24A094.1194136"	"5.33616314582728e-06"	"0.00112419539338256"	"1"
"11116.A18C067.1194805"	"0.000486321892031018"	"0.00427570286669747"	"1"
"11116.A15B097.1195035"	"3.33718459449675e-05"	"0.00154456832144251"	"1"
"11116.I30A089.1195549"	"0.000946881726823261"	"0.00273386090238262"	"1"
"11116.L22A100.1194321"	"0.000271923614506229"	"0.00137219361709239"	"1"
"11116.L11A097.1195523"	"4.80820204802956e-06"	"0.000917026722826863"	"1"
"11116.A20B064.1194762"	"0.00181717330716948"	"0.009024088435776"	"1"
"11116.I03A087.1195758"	"0.000100407842597346"	"0.000738739973937952"	"1"
"11116.A23B082.1194893"	"4.91700880356823e-06"	"0.00110642711273126"	"1"
"11116.I09A076.1197994"	"0.000488972150439008"	"0.00118093093679548"	"1"
"11116.I20A078.1195878"	"0.00122932585534536"	"0.00385795205919392"	"1"
"11116.U505A63.1197722"	"1.05307000158142e-05"	"0.000999840243935911"	"1"
"11116.L13A069.1194520"	"0.00207332750376132"	"0.00355034576198264"	"1"
"11116.I17A077.1194836"	"0.00149128594188472"	"0.00683483152310375"	"1"
"11116.I11A084.1196358"	"7.45724690651254e-06"	"0.00093476614444183"	"1"
"11116.I14A083.1198023"	"9.17216169384803e-06"	"0.00100869117502717"	"1"
"11116.I13A065.1195324"	"0.0020396564051562"	"0.00779884366105986"	"1"
"11116.A02D076.1197042"	"0.00148001910198197"	"0.00553801697257863"	"1"
"11116.A23B091.1195469"	"6.52154405330147e-06"	"0.000992080014836371"	"1"
"11116.L25A076.1195290"	"0.0012549468499014"	"0.0064995909775755"	"1"
"11116.L21A104.1194076"	"0.000891294592203967"	"0.00332523670357176"	"1"
"11116.A03C061.1196251"	"0.00233549827735397"	"0.00523220957567973"	"1"
"11116.I32A095.1198255"	"4.83026341667969e-06"	"0.000941358302926951"	"1"
"11116.L19A068.1193723"	"0.000490039540518761"	"0.00349725348743641"	"1"
"11116.L16A076.1196140"	"0.000339272329652935"	"0.00226706254626354"	"1"
"11116.L31A101.1196270"	"3.23225616015693e-05"	"0.00136817440074224"	"1"
"11116.I30A090.1195655"	"0.000190368607598335"	"0.000920884471759169"	"1"
"11116.L05A069.1193669"	"0.000602559651071628"	"0.00505382998259342"	"1"
"11116.A25D076.1194314"	"0.000865998466635076"	"0.00467826806490962"	"1"
"11116.L04A084.1197488"	"0.00124818930926831"	"0.00183766849187073"	"1"
"11116.L17A088.1195320"	"0.00345538717444283"	"0.00279257469193049"	"0"
"11116.L06A091.1194894"	"0.000463082600489504"	"0.00143494997473584"	"1"
"11116.I04A074.1197510"	"0.00122945027452956"	"0.00426331764768445"	"1"
"11116.U539A62.1194015"	"9.37612541103717e-05"	"0.00279508352585222"	"1"
"11116.A10D064.1194468"	"0.000913427379119515"	"0.00354495723468918"	"1"
"11116.A31A076.1195472"	"0.00163318312757743"	"0.00569647279620343"	"1"
"11116.L23A083.1195574"	"1.66776535733173e-05"	"0.000926094650355198"	"1"
"11116.A21D097.1197619"	"2.8125097134049e-06"	"0.0010657149506161"	"1"
"11116.C29A66.1195809"	"2.87440612642309e-05"	"0.00188201261618296"	"1"
"11116.L13A082.1194987"	"1.88755509469279e-05"	"0.000741415191579818"	"1"
"11116.L12A083.1194909"	"5.98435564757191e-06"	"0.000951890978808375"	"1"
"11116.I32A101.1193697"	"0.000534493808337146"	"0.00289865095736526"	"1"
"11116.A09C091.1198242"	"6.0636446892253e-06"	"0.00166859356525282"	"1"
"11116.A22C061.1194986"	"0.00127458505107002"	"0.00878663263809949"	"1"
"11116.I10A064.1193873"	"0.00102147387750028"	"0.00845854845098658"	"1"
"11116.I16A102.1194913"	"1.92329454419332e-05"	"0.000885204516338141"	"1"
"11116.A22A070.1195345"	"0.00202368163171192"	"0.00458291585488732"	"1"
"11116.A07C091.1197657"	"1.83303421402929e-05"	"0.00159282956535096"	"1"
"11116.L23A092.1195334"	"5.45151882967924e-06"	"0.000909082060274193"	"1"
"11116.A13A085.1194178"	"7.09580631442185e-06"	"0.00100945284238289"	"1"
"11116.L10A105.1196898"	"3.41934586080461e-05"	"0.000871503080840518"	"1"
"11116.A17C070.1194565"	"0.000474487158922558"	"0.00334322903389492"	"1"
"11116.I22A119.1197393"	"0.00243286865297684"	"0.00331430730287906"	"1"
"11116.L19A102.1197083"	"7.99440443489282e-06"	"0.000897353091341812"	"1"
"11116.L10A120.1195364"	"3.64520973003683e-05"	"0.001607212992371"	"1"
"11116.L11A066.1195327"	"0.000747208462197486"	"0.00342125293099245"	"1"
"11116.L12A096.1197433"	"5.19074569060864e-06"	"0.00094722999076278"	"1"
"11116.A12B100.1196607"	"1.96909949950025e-05"	"0.00124981109885341"	"1"
"11116.I02A070.1195374"	"0.0027995893138092"	"0.0054086347818014"	"1"
"11116.I04A102.1196417"	"8.90580371803348e-06"	"0.00093971232396959"	"1"
"11116.C18A64.1196537"	"7.62864116504131e-06"	"0.00098845500691177"	"1"
"11116.L02A098.1197302"	"8.36422970857136e-06"	"0.000917049583441895"	"1"
"11116.A07A091.1195751"	"4.1508830592009e-06"	"0.00107887686666854"	"1"
"11116.L03A094.1198388"	"0.0017743684831669"	"0.00231460389943707"	"1"
"11116.I17A103.1198095"	"0.000441768139657346"	"0.00133643674741826"	"1"
"11116.L01A076.1196086"	"0.00116697591446995"	"0.00515720687256538"	"1"
"11116.L25A080.1194793"	"0.00165712982588254"	"0.00420762111672992"	"1"
"11116.L19A075.1193616"	"0.0046865245438103"	"0.00481432576735058"	"1"
"11116.L26A098.1194450"	"0.00240466017422702"	"0.00356464226170838"	"1"
"11116.I11A073.1195652"	"0.00151261297148476"	"0.00447591602554981"	"1"
"11116.L22A073.1196081"	"8.51420834813818e-05"	"0.00179389386516517"	"1"
"11116.A09A076.1194469"	"0.000735470116383442"	"0.00145877104327306"	"1"
"11116.A14D097.1196423"	"1.24409209011854e-05"	"0.00120340660462643"	"1"
"11116.L29A072.1194983"	"0.00210204687185708"	"0.00655117355237986"	"1"
"11116.L13A083.1193942"	"8.73042031490328e-06"	"0.000986469393675197"	"1"
"11116.A27B067.1195777"	"0.000251058362004502"	"0.00150439166894211"	"1"
"11116.I06A099.1197479"	"5.46050742078246e-06"	"0.000966792837656617"	"1"
"11116.A28C088.1194041"	"2.49362853560863e-05"	"0.00161574256135204"	"1"
"11116.I10A075.1198353"	"0.00275805155461776"	"0.0109005854433313"	"1"
"11116.L17A119.1197084"	"1.99756489448231e-05"	"0.00115916934235189"	"1"
"11116.I27A119.1194029"	"4.55253519914845e-06"	"0.000923158192578978"	"1"
"11116.I13A089.1197174"	"2.32870111371242e-05"	"0.00081925900432852"	"1"
"11116.I25A077.1197153"	"0.00238445236370775"	"0.00798090727784652"	"1"
"11116.I16A066.1195458"	"0.000790174799303359"	"0.00954525067884924"	"1"
"11116.I07A102.1198071"	"1.219805304231e-05"	"0.000935827511660252"	"1"
"11116.L05A098.1195986"	"7.00384259864062e-05"	"0.000699791375374143"	"1"
"11116.I11A086.1195912"	"5.46415609931781e-05"	"0.000954156333010114"	"1"
"11116.A18C118.1197200"	"0.00221078114569388"	"0.00252682614338098"	"1"
"11116.L28A091.1196523"	"2.71985620306603e-05"	"0.000690340376520681"	"1"
"11116.A20D061.1195081"	"0.000826238050257438"	"0.0079133472356746"	"1"
"11116.I24A078.1196601"	"0.00281181900071486"	"0.00627827194270088"	"1"
"11116.A26D100.1196051"	"3.81584602146577e-05"	"0.000743683610188277"	"1"
"11116.A19D070.1194204"	"0.0014381861667238"	"0.00586292590899787"	"1"
"11116.I26A064.1197757"	"0.000756618662727758"	"0.0046917925130553"	"1"
"11116.A23D064.1195657"	"0.00108005742000446"	"0.00658679016398825"	"1"
"11116.I14A069.1196959"	"0.000868402159803714"	"0.00632075433347233"	"1"
"11116.C25A64.1197550"	"1.96973027468973e-05"	"0.000833152306799906"	"1"
"11116.C24A63.1197430"	"9.62373453087437e-05"	"0.000663240445407253"	"1"
"11116.C16A66.1195617"	"0.00300346536066125"	"0.00368801668188828"	"1"
"11116.I22A085.1196762"	"1.13209582042346e-05"	"0.000871299666680655"	"1"
"11116.A24C079.1197114"	"0.000536702300416431"	"0.00190654367246724"	"1"
"11116.A24D085.1196821"	"0.00145367266068759"	"0.00187266571269673"	"1"
"11116.A07C067.1195202"	"0.000331255167987382"	"0.000878903146185176"	"1"
"11116.A04A070.1197123"	"0.00131206735178229"	"0.00340628046990684"	"1"
"11116.L25A103.1194336"	"1.52720962640215e-05"	"0.00088426647143716"	"1"
"11116.L08A096.1195937"	"5.28161633009337e-06"	"0.00097756875944691"	"1"
"11116.A04B076.1194786"	"0.00104746775925232"	"0.00652899095292045"	"1"
"11116.I01A098.1195328"	"5.17292649417329e-06"	"0.000964674300311564"	"1"
"11116.I04A080.1195451"	"0.00292073416085419"	"0.00622121562506932"	"1"
"11116.I25A099.1195446"	"3.96087014927447e-05"	"0.000707088906284717"	"1"
"11116.A31C067.1195482"	"0.000384656967661055"	"0.0026715097495365"	"1"
"11116.A28D085.1195503"	"1.15029520718288e-05"	"0.0017302764768697"	"1"
"11116.A03A073.1193926"	"2.47398025308516e-05"	"0.00203185671413338"	"1"
"11116.I03A069.1196621"	"0.000614087157018608"	"0.000834533890375504"	"1"
"11116.L11A062.1197638"	"0.00144196169008661"	"0.00460634509226738"	"1"
"11116.I27A103.1198431"	"0.000942683404463731"	"0.00214982635102708"	"1"
"11116.A23B067.1198064"	"0.000581638881485166"	"0.00204125651740066"	"1"
"11116.L03A070.1196231"	"0.000347228688215994"	"0.00130388646344507"	"1"
"11116.I05A100.1197077"	"1.75950785354955e-05"	"0.000829276463322336"	"1"
"11116.C01A61.1196126"	"0.00128550616911031"	"0.00513777531463888"	"1"
"11116.L17A087.1195646"	"0.000136149405844004"	"0.000761528314828151"	"1"
"11116.A24C082.1196001"	"8.06515607801446e-06"	"0.00126528590190481"	"1"
"11116.L07A094.1195665"	"0.000327977917387034"	"0.00102483813855835"	"1"
"11116.L24A061.1196273"	"0.00143213551584159"	"0.00917075067184683"	"1"
"11116.I29A091.1194333"	"0.000214306335618304"	"0.000970032998518468"	"1"
"11116.A33A076.1198297"	"0.000262654245374012"	"0.00211690693428464"	"1"
"11116.I24A083.1195692"	"1.27846502279824e-05"	"0.000903331269790948"	"1"
"11116.I14A087.1197637"	"0.000204222037692226"	"0.00220584583041355"	"1"
"11116.A09B067.1196686"	"0.000583514602901389"	"0.00168424127062643"	"1"
"11116.L19A120.1196063"	"0.000566323228461525"	"0.00318148409392348"	"1"
"11116.A01C082.1197541"	"6.98762093873217e-06"	"0.00116564197381277"	"1"
"11116.L26A086.1196792"	"8.21683564789181e-05"	"0.000446509816627111"	"1"
"11116.I04A069.1196957"	"0.00632564918212657"	"0.0119055675985662"	"1"
"11116.L07A105.1193971"	"0.000790510490005283"	"0.00158012527672301"	"1"
"11116.I08A085.1194290"	"4.92165256898432e-06"	"0.00101667632202341"	"1"
"11116.L17A073.1196615"	"0.000737055183238764"	"0.00451327200274207"	"1"
"11116.I27A093.1193695"	"0.000863705187438313"	"0.00322589836589486"	"1"
"11116.I08A083.1194884"	"5.21086041461716e-06"	"0.000982399001783139"	"1"
"11116.A27B088.1196592"	"7.07079100272327e-05"	"0.00136880177741419"	"1"
"11116.I23A075.1195504"	"0.00144346735383864"	"0.00219051996977359"	"1"
"11116.L17A068.1196317"	"0.00066679879379794"	"0.00490337524288893"	"1"
"11116.L12A118.1198411"	"0.000344370694826906"	"0.0020433029264392"	"1"
"11116.A25B097.1193747"	"8.6484579194423e-06"	"0.000857031695667327"	"1"
"11116.L01A099.1197545"	"5.97756748019879e-05"	"0.000536259068248051"	"1"
"11116.I24A065.1194120"	"0.000993983668388746"	"0.00968588080013462"	"1"
"11116.I10A099.1198165"	"7.47606381770312e-06"	"0.000918052616028058"	"1"
"11116.A14C073.1196181"	"0.00529347162816783"	"0.00773276679460343"	"1"
"11116.I19A086.1195026"	"0.000434548697111839"	"0.00183524355952852"	"1"
"11116.U519A61.1194160"	"0.000715814966367413"	"0.00237739985118412"	"1"
"11116.A01A097.1198019"	"0.000720375291559011"	"0.00171207433736487"	"1"
"11116.I01A065.1195292"	"0.000399104434882531"	"0.00446200069709349"	"1"
"11116.A07B082.1195121"	"0.00011293137493696"	"0.00172444995618197"	"1"
"11116.I31A081.1196496"	"0.000813598234905187"	"0.00153863116845519"	"1"
"11116.I01A100.1197049"	"7.91267080580872e-06"	"0.000877649704639078"	"1"
"11116.L23A082.1194952"	"0.000278613992920168"	"0.00163244711612674"	"1"
"11116.I28A092.1197754"	"0.00112265467004967"	"0.00243823329270327"	"1"
"11116.I15A105.1195373"	"0.000916300462498321"	"0.00300731552148396"	"1"
"11116.L07A098.1196324"	"4.43231856453168e-06"	"0.000887573727130774"	"1"
"11116.I07A076.1197666"	"0.000705949847369203"	"0.00319099377514941"	"1"
"11116.A01C094.1195437"	"0.000104962497949902"	"0.00102843034437227"	"1"
"11116.I03A079.1194191"	"0.000757444604723079"	"0.00298993765101169"	"1"
"11116.A29C073.1196770"	"0.00196803963059402"	"0.00815728995989486"	"1"
"11116.I04A089.1193797"	"6.37375780492851e-05"	"0.000813691865128468"	"1"
"11116.I02A086.1193642"	"2.75743823203416e-05"	"0.000727680523933188"	"1"
"11116.A13D079.1196062"	"0.00053317403528815"	"0.00297179335232209"	"1"
"11116.L20A063.1196213"	"0.00114229283075366"	"0.00908388109601815"	"1"
"11116.L28A101.1195844"	"5.11819738098326e-06"	"0.00094427869985887"	"1"
"11116.I08A073.1195899"	"0.000886378863777724"	"0.00502434791875955"	"1"
"11116.I30A104.1197682"	"7.50732880802306e-06"	"0.00093899920478571"	"1"
"11116.A26B088.1198007"	"5.25373354911415e-06"	"0.00102003918373053"	"1"
"11116.A30C079.1194933"	"0.0011990082360959"	"0.00224663811626063"	"1"
"11116.L08A061.1195798"	"0.000649706983521779"	"0.00310028138820125"	"1"
"11116.L04A103.1198380"	"8.40606726873245e-06"	"0.000997503243298287"	"1"
"11116.A20C070.1196260"	"0.00169826527765304"	"0.00593541374543583"	"1"
"11116.I13A072.1195263"	"0.00323912017913215"	"0.00856271222733906"	"1"
"11116.A13A082.1194005"	"5.32318254374881e-06"	"0.0010144004767005"	"1"
"11116.A14D061.1196221"	"0.00144308892799769"	"0.00699979500908729"	"1"
"11116.L19A084.1197454"	"0.000801349111806853"	"0.0019917267552028"	"1"
"11116.A24C103.1196053"	"7.52496244104834e-06"	"0.00152188752559887"	"1"
"11116.A26A103.1198213"	"2.07103969807709e-05"	"0.00151849621538131"	"1"
"11116.A16A076.1196771"	"0.000475976821341611"	"0.00146213781446613"	"1"
"11116.L21A120.1194375"	"0.00167344827764265"	"0.00335806826432572"	"1"
"11116.I20A095.1194598"	"5.67513799427375e-06"	"0.000992485602320403"	"1"
"11116.L16A118.1196318"	"0.000168632636012516"	"0.0017653264814295"	"1"
"11116.C30A65.1198385"	"0.00102344341244"	"0.00135490049390635"	"1"
"11116.A30B079.1197346"	"0.000549802848688572"	"0.00219009582271125"	"1"
"11116.A06D061.1197975"	"0.00145031660879585"	"0.0098177731423486"	"1"
"11116.L28A100.1195156"	"4.18189909751816e-06"	"0.000959581358991612"	"1"
"11116.A05D100.1194742"	"0.000782760523745122"	"0.00199220399284356"	"1"
"11116.I26A069.1194001"	"0.00205413698102459"	"0.008313318495699"	"1"
"11116.A02D100.1197898"	"7.1287644830069e-05"	"0.00162988747236042"	"1"
"11116.I16A084.1198012"	"0.00117010041610728"	"0.00486052632697194"	"1"
"11116.A16D085.1198099"	"6.87952970113173e-06"	"0.00130771170562741"	"1"
"11116.L06A120.1196031"	"5.02535715355981e-05"	"0.00191685761898663"	"1"
"11116.U461A63.1198047"	"0.000461319412358581"	"0.0038503035122389"	"1"
"11116.I25A090.1195162"	"8.84189140692624e-05"	"0.000928741199618944"	"1"
"11116.L03A069.1198387"	"0.00118301177915003"	"0.00474242891570703"	"1"
"11116.L33A098.1196396"	"4.57661283330332e-06"	"0.000920071578758865"	"1"
"11116.A03B061.1196201"	"0.000798513300715272"	"0.00856285410171425"	"1"
"11116.L11A080.1196798"	"8.45819035234226e-05"	"0.00163203535432307"	"1"
"11116.I23A078.1197202"	"0.000735345148008514"	"0.00417449880536129"	"1"
"11116.I32A085.1197482"	"1.99139095219857e-05"	"0.000823222069331847"	"1"
"11116.L15A079.1196830"	"0.000263695835770405"	"0.00344803353225474"	"1"
"11116.U509A63.1194069"	"0.00162413065254422"	"0.00312681740024073"	"1"
"11116.A03C079.1196843"	"0.00237606740621778"	"0.00501388938972426"	"1"
"11116.A17A070.1196852"	"0.000940180953828241"	"0.00386041000994711"	"1"
"11116.I20A104.1193964"	"5.94806356193071e-06"	"0.000982525108695424"	"1"
"11116.A28B064.1195892"	"0.000337826420584593"	"0.00296166899096348"	"1"
"11116.A02B097.1194186"	"2.10083134625187e-05"	"0.0017284645650482"	"1"
"11116.I17A072.1196748"	"0.00265196054306247"	"0.00873889225361103"	"1"
"11116.L22A076.1197698"	"0.00108561150869018"	"0.00433373621843875"	"1"
"11116.I13A098.1197941"	"8.37183838358758e-05"	"0.000945089622699767"	"1"
"11116.A25B064.1194634"	"0.000667292524125469"	"0.00567948660859718"	"1"
"11116.A06D076.1194667"	"0.00197447942292628"	"0.00551345684194212"	"1"
"11116.I07A120.1195961"	"1.19579805387471e-05"	"0.00107144792876387"	"1"
"11116.I23A082.1197212"	"2.33566835981297e-05"	"0.001303403673002"	"1"
"11116.I31A087.1195274"	"5.06218630394413e-05"	"0.00242029748051567"	"1"
"11116.I09A103.1194077"	"0.0013365121564676"	"0.00287202882283391"	"1"
"11116.I32A068.1197801"	"0.00154454916585047"	"0.00414406649926529"	"1"
"11116.L30A120.1196878"	"0.00108353685192667"	"0.00176230504072591"	"1"
"11116.L13A064.1195825"	"0.00108409096953288"	"0.00445581596591305"	"1"
"11116.L05A074.1194616"	"3.36726641548558e-05"	"0.00207805059220418"	"1"
"11116.I32A102.1197149"	"0.00010148393726916"	"0.000806836381227788"	"1"
"11116.L22A063.1197474"	"0.00145053406072074"	"0.00850832309644699"	"1"
"11116.I11A097.1193618"	"4.01531021159005e-06"	"0.00095128446834124"	"1"
"11116.A02B100.1197705"	"1.58471966708381e-05"	"0.000978179230629559"	"1"
"11116.A10C103.1196362"	"8.65699166275297e-06"	"0.00171947097828155"	"1"
"11116.U461A62.1196424"	"0.000243895701877123"	"0.00288996211768988"	"1"
"11116.C28A66.1197724"	"4.99678673300089e-06"	"0.000977455078510412"	"1"
"11116.L21A061.1196193"	"0.000671881940696838"	"0.00752611669407301"	"1"
"11116.I06A068.1196182"	"0.000678766997794078"	"0.00277325832991006"	"1"
"11116.I26A120.1193783"	"1.53496212554955e-05"	"0.00140201324004095"	"1"
"11116.I04A088.1194088"	"9.75193973470242e-06"	"0.000901126264916402"	"1"
"11116.L05A075.1197933"	"0.000758413068998266"	"0.00163737522783765"	"1"
"11116.L15A086.1197451"	"8.29032139913412e-05"	"0.000622089070300191"	"1"
"11116.L03A086.1196808"	"0.00161093476785591"	"0.00350301060333844"	"1"
"11116.I26A098.1197730"	"0.000436881829799396"	"0.000721650749740394"	"1"
"11116.L14A100.1197894"	"1.09954654213102e-05"	"0.000877003652111474"	"1"
"11116.A13A118.1194324"	"1.43735730624346e-05"	"0.0012090472158329"	"1"
"11116.I30A065.1196400"	"0.00135733635031214"	"0.00394538135232293"	"1"
"11116.A19A076.1198010"	"0.000535462849869779"	"0.00495338881169994"	"1"
"11116.L18A091.1194788"	"7.65859926961758e-06"	"0.000881516244362356"	"1"
"11116.I26A084.1195740"	"7.98018222794412e-05"	"0.000980563572733633"	"1"
