X.SampleID	1	2	3	4	5	6
11116.I22A105.1197160	0.052029938	-0.14751415	-0.28935117	-0.3875586	0.27413684	0.14924681
11116.L31A077.1195601	-0.17485034	-0.4442692	0.2995087	-0.41551596	0.12633744	0.20034263
11116.I20A099.1197508	-0.015848082	-0.033616178	-0.4447242	-0.5416818	0.1194861	0.3935308
11116.I21A074.1195716	0.19721705	-0.021794768	0.33191982	0.16877475	0.39998302	-0.22881398
11116.A22C088.1195279	-0.06496422	-0.023627082	-0.4659169	-0.6604563	0.078136444	0.57111615
11116.A27B076.1194341	-0.07115145	0.41384417	0.22073552	-0.5230531	-0.113577835	-0.024601089
11116.A26A064.1198133	-0.61303616	0.63909143	0.22046983	0.16842102	-0.17594546	-0.6645338
11116.L03A079.1197750	0.17132589	-0.2225061	0.22135502	-0.45809403	0.042393457	0.1465738
11116.I10A085.1197118	0.1337702	-0.0723415	-0.124606244	-0.1950651	0.34785604	-0.23915781
11116.I32A118.1193922	0.27061495	-0.29096353	-0.24828343	-0.42408878	0.051292174	0.3905498
11116.U443A61.1194453	0.15992653	-0.14313367	-0.43325937	-0.27595475	0.11031961	-0.021261005
11116.A14D079.1198268	-0.028350977	0.4898753	0.24768461	-0.56294394	-0.14080024	0.05687798
11116.A20A082.1197310	0.011491954	-0.08384404	-0.27318347	-0.68875927	0.14703296	0.5547403
11116.I26A097.1197987	0.01452034	-0.090388365	-0.36210236	-0.47799006	0.2037347	0.2854379
11116.L28A067.1197409	-0.014265909	-0.41479826	0.16920194	-0.3690414	-0.013987181	0.14918323
11116.L03A065.1193914	-0.65426916	-0.44638807	0.047820985	-0.22087748	-0.032687977	-0.46105874
11116.A16A067.1194201	-0.068994336	0.29942828	-0.14506806	-0.4107187	-0.3127766	0.1384462
11116.I08A120.1194488	0.31581387	-0.27637747	-0.2530818	-0.45136243	0.008372332	0.43723825
11116.I08A081.1197521	0.30805212	-0.23011915	0.21881656	0.035810646	0.48014772	0.015268613
11116.I21A077.1194016	0.22214702	-0.28586954	0.3694578	0.095113374	0.4426435	-0.06938527
11116.A15C103.1197053	0.019349154	-0.035904493	-0.54120797	-0.41507733	0.117976084	0.22614464
11116.L09A091.1197835	-0.055394325	-0.20379746	-0.41073775	-0.43708715	0.13083896	0.26077753
11116.L14A071.1198467	-0.095027365	-0.3288369	0.5517585	-0.44043618	0.14396298	0.012941203
11116.L02A104.1194752	-0.10792765	-0.22003715	-0.45958096	-0.47085452	0.13554649	0.3465742
11116.C24A66.1193605	0.13592595	-0.1529127	-0.37623698	-0.3365281	0.09762928	0.05616379
11116.A23A091.1194129	-0.05736578	0.001532762	-0.47735506	-0.64208627	0.067993276	0.5398531
11116.A23B070.1197945	-0.021544814	0.6061105	0.41121548	-0.4581807	-0.2253478	0.02075173
11116.I23A068.1196368	0.22745545	-0.5289223	0.052832905	0.15185004	0.378596	0.110806406
11116.I10A118.1196783	0.33426026	-0.27658653	-0.2496988	-0.44897556	0.0028326267	0.43730602
11116.I30A085.1197727	0.093664765	-0.16561073	-0.20475249	-0.36372644	0.33290204	0.05904401
11116.A07B088.1194377	-0.075960234	-0.004295054	-0.48542988	-0.67694616	0.053772308	0.5971201
11116.L12A073.1198323	0.2345525	-0.22934394	0.29028064	-0.43087614	0.034525953	0.08919017
11116.A11C064.1194809	-0.40132535	0.004751676	-0.3966846	0.19770166	-0.05916882	-0.22679874
11116.L24A085.1195747	-0.008696247	-0.17351009	-0.3126351	-0.5018459	0.074001014	0.31689975
11116.A33B076.1195540	-0.116225466	0.443865	0.34004837	-0.48591396	-0.10709003	-0.035703026
11116.I25A101.1195039	0.0024854783	-0.23111281	-0.32695618	-0.5092814	0.09694745	0.42909527
11116.I23A086.1197611	0.10123838	-0.18706943	-0.18585747	-0.3433311	0.35289365	0.030380921
11116.A09D070.1194025	-0.12750119	0.09076369	0.12004882	-0.50045985	-0.16329621	0.4093494
11116.A08B067.1197781	-0.050344367	0.47744563	0.17588864	-0.44801813	-0.24940175	0.08710864
11116.I21A091.1197157	0.025319971	-0.099845074	-0.30934963	-0.43634647	0.23631431	0.19608353
11116.L19A077.1194622	-0.10723523	-0.20822167	0.40130672	-0.29448813	0.17772162	-0.21752329
11116.I21A067.1194676	0.19424188	-0.44288507	0.1330787	0.27268752	0.36061367	-0.26676935
11116.I12A094.1194780	0.06435063	-0.16202956	-0.25550756	-0.35592943	0.3052636	0.08969408
11116.A25A070.1197213	0.091061905	0.4961673	0.38554552	-0.5377479	-0.16146684	0.23455732
11116.L02A100.1198181	0.20980513	-0.32415172	-0.46233156	-0.4788801	0.0026795033	0.5265375
11116.A25B076.1193837	-0.05595685	0.36432695	0.26587486	-0.46746784	-0.047412448	-0.055504344
11116.I01A075.1194975	0.17565	-0.20969588	0.41685742	0.20143716	0.48967335	-0.27539212
11116.I26A074.1194972	0.101176344	-0.26179755	0.46588746	0.18766713	0.49322063	-0.26492906
11116.I24A099.1194482	0.0049624625	-0.06229041	-0.4357113	-0.47881302	0.150255	0.30354577
11116.L07A065.1196881	-0.41425514	-0.5797463	0.022850556	-0.027909836	0.15435944	-0.55169356
11116.A09C064.1193798	-0.55935633	0.519472	-0.082918234	0.11684081	-0.20822455	-0.48842615
11116.A05A088.1196516	-0.07235188	-0.00019964573	-0.48511115	-0.67312783	0.053590916	0.58979386
11116.L30A100.1195675	0.19105138	-0.27738395	-0.41429526	-0.48510048	-0.0068971175	0.500992
11116.L25A066.1194296	-0.41987905	-0.4569334	0.18735419	0.0055948207	0.13278097	-0.6670678
11116.A14B073.1195558	-0.015518819	0.39319	0.34701696	-0.47187865	-0.06931659	0.1125841
11116.A12B085.1198210	-0.018654294	-0.08673132	-0.38910326	-0.6143763	0.15655121	0.49001595
11116.A02B073.1196026	0.009181688	0.63200915	0.16325846	-0.4821161	-0.2433977	0.12732905
11116.I27A068.1193675	0.33193105	-0.6493383	0.14096916	0.2413749	0.50034356	0.08120736
11116.I09A083.1196037	0.083288126	-0.012588163	-0.22220576	-0.51320386	0.221509	0.1974333
11116.A29A082.1193821	0.0050090724	-0.111109525	-0.29778716	-0.68247885	0.15900105	0.56399405
11116.L06A065.1195531	-0.6038528	-0.49719235	0.013494729	-0.019538002	0.022499768	-0.6434457
11116.L29A086.1194563	-0.04882913	-0.18402886	-0.30646154	-0.51581746	0.082947955	0.34411582
11116.L22A068.1193738	0.011042562	-0.46863082	0.16380095	-0.36511558	0.0281951	0.16316175
11116.I13A087.1193694	0.108463295	-0.20217311	-0.16850868	-0.31021956	0.3714054	-0.01577647
11116.L25A079.1194278	0.46821415	-0.20686944	0.26097938	-0.4076018	-0.059941	0.09078458
11116.I23A090.1195576	0.042340368	-0.14229214	-0.29278508	-0.4333297	0.27157652	0.2021588
11116.A06B070.1198022	0.047785632	0.57778025	0.35861492	-0.5186225	-0.21028242	0.21770418
11116.A29B079.1195428	-0.030299501	0.3088802	0.3452505	-0.46738362	-0.006325132	0.073951155
11116.L18A101.1195895	0.19208893	-0.26100674	-0.39500847	-0.4888198	-0.013098431	0.49528843
11116.L28A102.1196533	0.18541811	-0.27658698	-0.4159654	-0.484268	-0.0053544585	0.49878255
11116.L07A070.1198122	0.018970298	-0.27407727	0.41013247	-0.41708043	0.13878933	0.00011830031
11116.I26A081.1194014	0.07718791	0.012169148	0.2793194	-0.08714301	0.31827077	-0.18565406
11116.I12A102.1198027	0.030768003	-0.2541865	-0.3435075	-0.47567132	0.09386512	0.3968122
11116.L31A090.1196724	-0.07242018	-0.19955732	-0.39145	-0.47975326	0.11442964	0.32037473
11116.I24A118.1197344	0.32803035	-0.27064675	-0.25614306	-0.4616081	-0.0062365187	0.45364422
11116.A21B067.1197361	-0.036834612	0.45159766	0.2285434	-0.42219564	-0.20077819	0.05274601
11116.I07A085.1198029	0.102837786	-0.19510175	-0.17995423	-0.32953498	0.36061168	0.013110571
11116.I31A103.1197001	0.0371697	-0.12057182	-0.3294049	-0.42576605	0.23193507	0.21254897
11116.A05A067.1197058	0.044581313	0.2519757	0.009176011	-0.39471367	-0.18812363	0.16504914
11116.U473A61.1196997	0.16779737	-0.14197583	-0.5118015	-0.19961548	0.13606292	-0.101187035
11116.C09A65.1194371	0.1180175	-0.14593214	-0.4795248	-0.2926521	0.116292655	0.025903283
11116.L07A077.1194039	0.0003056228	-0.23446667	0.22992925	-0.2445394	0.193347	-0.22512977
11116.I05A076.1195402	0.2641558	-0.5070292	0.47565776	0.186809	0.6484889	-0.106560156
11116.I07A104.1196389	0.041678675	-0.13224939	-0.31292665	-0.41506973	0.24844988	0.19472206
11116.A09D082.1195664	0.027924605	0.11196701	-0.31645584	-0.5873799	0.10317681	0.32265356
11116.L26A091.1197738	-0.03865246	-0.19589084	-0.43355235	-0.4367336	0.12327489	0.2635422
11116.I10A105.1197184	0.054605767	-0.18032822	-0.30344385	-0.3347475	0.27370238	0.098307006
11116.I23A091.1194756	0.063874625	-0.14719862	-0.25580856	-0.37358442	0.29788652	0.102901794
11116.L24A102.1196562	0.18523957	-0.259971	-0.39630753	-0.48764938	-0.010954493	0.49212512
11116.L03A091.1196634	0.0071476665	-0.17949632	-0.42841297	-0.41237223	0.113779455	0.21277681
11116.L24A119.1195908	0.37407297	-0.17742535	-0.3347753	-0.5741526	-0.15589039	0.6067014
11116.L04A070.1195935	-0.04106607	-0.2662439	0.5451818	-0.40734512	0.13524005	-0.0738604
11116.C12A63.1195641	0.13221198	-0.1516302	-0.36130664	-0.35558113	0.0903052	0.079955995
11116.I19A102.1197590	0.022441283	-0.22370093	-0.3755271	-0.49623397	0.067431755	0.4209438
11116.L01A087.1197168	0.046899125	-0.16410226	-0.26724973	-0.4897482	0.05864349	0.2794309
11116.L06A100.1194511	0.18541811	-0.27658698	-0.4159654	-0.484268	-0.0053544585	0.49878255
11116.U497A63.1195824	0.15601566	-0.13648221	-0.49283588	-0.24484149	0.1199391	-0.04661991
11116.I25A119.1198455	0.23820412	-0.3021278	-0.24692564	-0.39212394	0.08911578	0.33804598
11116.A15D079.1195052	0.016437776	0.30716842	0.3200399	-0.48011425	-0.003498139	0.12082102
11116.I03A065.1194028	-0.38956082	-0.4993782	0.28074715	0.4870835	0.41219184	-0.5402048
11116.L20A072.1197129	-0.009999061	-0.73032635	0.31486642	-0.4219158	0.22456323	0.38110283
11116.L25A090.1197313	0.063256405	-0.1573332	-0.32211846	-0.45628893	0.06822851	0.23450361
11116.A27B082.1195286	0.03539837	-0.1689427	-0.25242162	-0.5914293	0.24311312	0.42201775
11116.I28A083.1196054	0.079331465	0.07133213	-0.25427365	-0.54311407	0.16662051	0.22285798
11116.I29A120.1196473	0.28221384	-0.28703144	-0.24951582	-0.4321891	0.039567977	0.40420437
11116.L17A098.1196170	0.0038615863	-0.17186917	-0.46771613	-0.40484756	0.1136598	0.21285689
11116.I06A086.1197790	0.10460829	-0.15548064	-0.18939215	-0.32674143	0.34187803	-0.005131438
11116.A05B064.1196973	-0.5150347	0.42217982	0.033757534	0.2540933	-0.08294007	-0.6018232
11116.L11A077.1194677	-0.22117889	-0.18711394	0.52371156	-0.3723153	0.1445569	-0.14779343
11116.L16A084.1196445	0.044036612	-0.17536378	-0.23485753	-0.49169716	0.064122714	0.27810872
11116.L10A091.1195007	-0.0088965325	-0.18569812	-0.43092275	-0.4183546	0.11844637	0.2269909
11116.L21A077.1193938	0.027721033	-0.21254884	0.2959456	-0.23044275	0.176493	-0.27677417
11116.I21A096.1193817	0.030613564	-0.1111577	-0.3202673	-0.42558393	0.23527092	0.19777909
11116.I13A078.1197328	0.18529855	-0.21692292	0.40051746	-0.09692388	0.42944205	-0.044636156
11116.I18A099.1195841	0.038859874	-0.1300008	-0.3411944	-0.3980793	0.23193628	0.17944372
11116.L23A094.1195030	0.00712025	-0.16867614	-0.43902558	-0.4269049	0.10213192	0.23454684
11116.I26A105.1194393	0.053281613	-0.15216695	-0.28576943	-0.38467747	0.27635026	0.14703727
11116.L04A094.1196377	0.062036462	-0.15692486	-0.3844757	-0.41595617	0.08633504	0.18966518
11116.L32A101.1195365	0.18493268	-0.23722564	-0.37062085	-0.49225795	-0.018933432	0.48345912
11116.A10D085.1193664	-0.023495372	-0.08555151	-0.3948242	-0.62945545	0.14787139	0.5144744
11116.I20A065.1197929	-0.24988635	-0.2859188	-0.12867776	0.54457104	0.2598333	-0.6185642
11116.I05A118.1194233	0.24983384	-0.29843596	-0.24818864	-0.39834768	0.07871214	0.34909108
11116.L09A066.1196076	-0.5889716	-0.5568087	0.3122342	-0.21184406	0.038684882	-0.3945346
11116.I19A098.1194505	-0.0024678058	-0.05042525	-0.4118171	-0.51921135	0.15017249	0.35280314
11116.A06A076.1193863	-0.107215434	0.39102718	0.35441816	-0.38733968	0.006419374	-0.088643335
11116.U477A63.1197639	0.16575946	-0.14405693	-0.5526219	-0.16191213	0.15103802	-0.1346418
