X.SampleID	1	2	3	4	5	6
11116.I22A105.1197160	-0.009134545	-0.06528442	-0.35422796	-0.49527785	0.18735108	0.2808854
11116.L31A077.1195601	-0.0839135	-0.30486733	0.40601194	-0.32579586	0.1100406	-0.036060482
11116.I20A099.1197508	0.042694468	-0.054477934	-0.44639173	-0.4153712	0.14255987	0.31505352
11116.I21A074.1195716	0.33719054	-0.08470614	0.29826075	0.26313367	0.3784677	-0.1437982
11116.A22C088.1195279	-0.0547237	0.0822042	-0.3857959	-0.655995	0.031952243	0.46614575
11116.A27B076.1194341	-0.29731208	0.4546977	0.36581108	-0.5094096	0.041836575	-0.030767554
11116.A26A064.1198133	-0.48559245	0.47535154	0.07656887	-0.051118836	-0.2562899	-0.48051363
11116.L03A079.1197750	0.2655656	-0.16552283	0.38569134	-0.5808898	0.050552886	0.071961656
11116.I10A085.1197118	-0.038477186	-0.17284764	-0.21634465	-0.4443295	0.3272197	0.08897518
11116.I32A118.1193922	0.23151532	-0.25902042	-0.24949244	-0.48022234	0.00090165396	0.43701416
11116.U443A61.1194453	0.1829742	-0.22039247	-0.47676292	-0.1578962	0.21398984	0.07549312
11116.A14D079.1198268	-0.08187814	0.5000624	0.19318114	-0.54205865	-0.0017383526	0.17811006
11116.A20A082.1197310	0.15971917	0.16791748	-0.35696742	-0.702195	-0.18269594	0.59299856
11116.I26A097.1197987	-0.018070458	-0.06679753	-0.34983653	-0.4958154	0.19110194	0.27431437
11116.L28A067.1197409	-0.07556581	-0.50555444	0.16345327	-0.4324623	-0.016733022	0.23528287
11116.L03A065.1193914	-0.57260823	-0.37397447	0.08309589	-0.23929276	0.22823948	-0.44881305
11116.A16A067.1194201	-0.17936969	0.26506275	0.021167928	-0.3731283	-0.008369443	0.026876885
11116.I08A120.1194488	0.28115162	-0.2784667	-0.27741322	-0.45290267	-0.026857037	0.4691007
11116.I08A081.1197521	0.3127605	-0.037076753	0.29037246	-0.024216028	0.3430495	-0.048793875
11116.I21A077.1194016	0.21649663	-0.17613156	0.37343913	0.123431034	0.2900704	-0.105371594
11116.A15C103.1197053	0.1118925	0.11449553	-0.58820957	-0.4988397	-0.08930196	0.5552556
11116.L09A091.1197835	0.05106833	-0.1573373	-0.41636893	-0.40268216	0.09387151	0.13688712
11116.L14A071.1198467	0.0711656	-0.40407774	0.58741903	-0.52988994	-0.010698251	0.2179829
11116.L02A104.1194752	0.08169081	-0.17180668	-0.41604042	-0.40619963	0.07419831	0.1738595
11116.C24A66.1193605	0.08591	-0.16467145	-0.4031255	-0.32724056	0.17223413	0.07671754
11116.A23A091.1194129	0.060571752	0.08644243	-0.54194635	-0.5517573	-0.054938536	0.5326656
11116.A23B070.1197945	-0.0902375	0.4329661	0.3427595	-0.48983377	-0.21852653	0.1548981
11116.I23A068.1196368	0.21977025	-0.4259219	0.07232993	0.20741005	0.4840022	-0.15467814
11116.I10A118.1196783	0.25642946	-0.25337082	-0.29653955	-0.3818294	0.03628789	0.38231096
11116.I30A085.1197727	-0.056454584	-0.1686277	-0.2089022	-0.46811673	0.3282454	0.09433079
11116.A07B088.1194377	0.01520284	0.08151239	-0.47285697	-0.5859447	-0.004576874	0.489925
11116.L12A073.1198323	0.20585656	-0.36460766	0.30509874	-0.45478523	0.060178146	0.14956935
11116.A11C064.1194809	-0.58418167	0.23218077	-0.11745825	0.09189474	-0.009393937	-0.60865855
11116.L24A085.1195747	-0.04911214	-0.123466425	-0.33223033	-0.5721713	0.038610637	0.18790029
11116.A33B076.1195540	-0.29217577	0.40992025	0.32323897	-0.53957266	-0.05412135	0.04409158
11116.I25A101.1195039	0.035207227	-0.09505673	-0.3793893	-0.4195253	0.062341627	0.27663636
11116.I23A086.1197611	-0.04398599	-0.16098817	-0.24518047	-0.45066264	0.3111326	0.111871585
11116.A09D070.1194025	0.12622492	0.5584997	0.24775991	-0.39514357	-0.4334308	0.30239543
11116.A08B067.1197781	-0.08017942	0.475709	0.16986537	-0.4458416	-0.31458965	0.21241328
11116.I21A091.1197157	0.079160996	-0.122466	-0.4200523	-0.33256558	0.21458012	0.22648679
11116.L19A077.1194622	-0.12720063	-0.18342106	0.36723226	-0.276472	0.103525676	-0.12524165
11116.I21A067.1194676	0.13681339	-0.35732108	-0.037718035	0.25501323	0.40374878	-0.21910162
11116.I12A094.1194780	0.026363697	-0.12062653	-0.3732193	-0.39511985	0.23449615	0.21103105
11116.A25A070.1197213	-0.1766596	0.4776086	0.40453368	-0.5722906	-0.10767226	0.12179329
11116.L02A100.1198181	0.09187202	-0.11754032	-0.44326144	-0.43986562	-0.07071039	0.5106908
11116.A25B076.1193837	-0.26003584	0.4162689	0.3830191	-0.48518655	0.0694183	-0.03122726
11116.I01A075.1194975	0.20749876	-0.14566958	0.38908798	0.19819447	0.4422226	-0.21648416
11116.I26A074.1194972	0.20468771	-0.25179037	0.4337041	0.1814652	0.5451952	-0.27122432
11116.I24A099.1194482	0.06568197	-0.06270568	-0.45344937	-0.38469246	0.14712054	0.30614936
11116.L07A065.1196881	-0.37065583	-0.43100783	-0.09707451	0.45917708	-0.029467376	-0.54824835
11116.A09C064.1193798	-0.47068316	0.5441155	-0.08193717	0.17728262	-0.41607	-0.5013986
11116.A05A088.1196516	-0.020672683	0.06528342	-0.418932	-0.6096832	0.035839055	0.45500928
11116.L30A100.1195675	0.1699836	-0.24788761	-0.48812658	-0.54658103	-0.050595716	0.56602055
11116.L25A066.1194296	-0.62697566	-0.36848053	0.23696223	-0.10123626	0.094558194	-0.58151615
11116.A14B073.1195558	-0.17584458	0.50432086	0.24787274	-0.4185968	0.04916986	0.043578003
11116.A12B085.1198210	-0.011601671	0.08522634	-0.42404005	-0.6227054	0.007852407	0.47751224
11116.A02B073.1196026	-0.039185446	0.491802	0.21782172	-0.38121536	-0.03968232	0.15138982
11116.I27A068.1193675	0.33644685	-0.43676192	0.22489953	0.19228448	0.3581002	-0.032119546
11116.I09A083.1196037	0.10145315	-0.19711426	-0.13040446	-0.45481855	0.30037203	0.12904333
11116.A29A082.1193821	0.10857783	0.03782701	-0.29354593	-0.63261205	0.010573602	0.45498616
11116.L06A065.1195531	-0.6282408	-0.48267135	-0.028299997	-0.04826256	0.024237309	-0.4880569
11116.L29A086.1194563	-0.04740464	-0.12865783	-0.34986925	-0.5665031	0.0283766	0.19705036
11116.L22A068.1193738	-0.121070534	-0.41025302	0.12324139	-0.409178	0.00491253	0.16654631
11116.I13A087.1193694	-0.024550864	-0.16747275	-0.24850607	-0.42603445	0.317941	0.10046972
11116.L25A079.1194278	0.3851451	-0.05490319	0.21422897	-0.71513486	-0.13166694	0.2780653
11116.I23A090.1195576	-0.016903697	-0.14242175	-0.3256528	-0.4048546	0.27854007	0.14985101
11116.A06B070.1198022	-0.009609253	0.43874103	0.35629863	-0.50429463	-0.20929001	0.23157357
11116.A29B079.1195428	0.018537095	0.34771705	0.24842173	-0.50646615	0.08389822	0.17317799
11116.L18A101.1195895	-0.028062213	-0.09023363	-0.54844946	-0.35656723	0.08458164	0.39238507
11116.L28A102.1196533	0.3104139	-0.3819889	-0.30125287	-0.5163078	-0.022755254	0.5601887
11116.L07A070.1198122	0.21700129	-0.43609345	0.44957095	-0.2062944	0.03970378	0.11889371
11116.I26A081.1194014	0.34432083	-0.18096879	0.36082223	-0.17343329	0.37459177	0.009579365
11116.I12A102.1198027	-0.02621887	-0.16464779	-0.50524163	-0.5321622	0.16618757	0.3595626
11116.L31A090.1196724	0.0031017857	-0.15935446	-0.42206377	-0.4782669	0.038295496	0.19697578
11116.I24A118.1197344	0.31124997	-0.29177573	-0.29539257	-0.4345309	-0.04307028	0.48824695
11116.A21B067.1197361	-0.055224646	0.25529438	0.34892026	-0.5320689	-0.20735592	0.2288338
11116.I07A085.1198029	-0.042141702	-0.17104858	-0.22232322	-0.44695145	0.32884148	0.090120554
11116.I31A103.1197001	-0.005065934	-0.1412811	-0.310913	-0.40697792	0.27967733	0.1499917
11116.A05A067.1197058	-0.0028421502	0.35019627	0.15952104	-0.37573886	-0.27119157	0.21508081
11116.U473A61.1196997	0.18086377	-0.22083184	-0.48948884	-0.1501753	0.20673615	0.07810086
11116.C09A65.1194371	0.08288409	-0.17816944	-0.46277848	-0.2879878	0.15252575	0.09231606
11116.L07A077.1194039	-0.039933622	-0.19717492	0.26374987	-0.029508717	0.14453626	-0.2106291
11116.I05A076.1195402	0.28874376	-0.3375327	0.4610325	0.19617037	0.4381354	-0.15261252
11116.I07A104.1196389	0.0025298838	-0.102807775	-0.34637922	-0.4399201	0.22840801	0.22179113
11116.A09D082.1195664	0.13465093	0.027490243	-0.30044672	-0.6004405	0.020711096	0.44110885
11116.L26A091.1197738	-0.014429222	-0.1507379	-0.43814266	-0.43908596	0.076592416	0.14689337
11116.I10A105.1197184	0.054273386	-0.1514282	-0.37100866	-0.3058256	0.2723011	0.14052767
11116.I23A091.1194756	0.030807724	-0.15126549	-0.36347744	-0.3543899	0.26764604	0.1616414
11116.L24A102.1196562	0.1879139	-0.30445966	-0.44853306	-0.5476201	-0.016874602	0.5479552
11116.L03A091.1196634	0.014771995	-0.14821339	-0.40888286	-0.43141288	0.09477581	0.13273539
11116.L24A119.1195908	0.37004358	-0.3843701	-0.41329974	-0.4779865	-0.053005952	0.61242867
11116.L04A070.1195935	0.21676452	-0.4354817	0.5727696	-0.40739754	0.0028467248	0.21235433
11116.C12A63.1195641	0.115855075	-0.1806175	-0.43617225	-0.27562442	0.171928	0.0814144
11116.I19A102.1197590	0.0039408593	-0.14690645	-0.44218218	-0.4993658	0.10139721	0.3468427
11116.L01A087.1197168	0.0055634393	-0.13296978	-0.32965457	-0.530892	0.057994854	0.1753146
11116.L06A100.1194511	0.3104139	-0.3819889	-0.30125287	-0.5163078	-0.022755254	0.5601887
11116.U497A63.1195824	0.16417587	-0.2191434	-0.5032558	-0.15107135	0.20148283	0.078730196
11116.I25A119.1198455	0.18781951	-0.22378175	-0.25675642	-0.42358533	0.072166845	0.33458316
11116.A15D079.1195052	0.07150848	0.3188134	0.24836613	-0.5261619	0.059416395	0.21839091
11116.I03A065.1194028	-0.33543193	-0.38700345	-0.04118103	0.4889448	0.123399585	-0.6158447
11116.L20A072.1197129	0.07716054	-0.44098157	0.6113796	-0.55054504	-0.0031539544	0.23726553
11116.L25A090.1197313	-0.014530379	-0.12683813	-0.31385884	-0.5497008	0.063571855	0.17240873
11116.A27B082.1195286	0.07356505	-0.0026038226	-0.24603167	-0.633939	0.072976515	0.40537173
11116.I28A083.1196054	0.06731984	-0.21242964	-0.0757013	-0.49262756	0.3220023	0.10928646
11116.I29A120.1196473	0.2454018	-0.2667904	-0.2526007	-0.4840977	-0.013734593	0.45583615
11116.L17A098.1196170	0.02917144	-0.15427877	-0.35684404	-0.5207642	0.03553302	0.21439639
11116.I06A086.1197790	-0.092443116	-0.18616799	-0.14976995	-0.49618658	0.36009613	0.054625362
11116.A05B064.1196973	-0.5552818	0.58436877	-0.20988317	0.1506681	-0.36263898	-0.539437
11116.L11A077.1194677	-0.14741111	-0.2049813	0.41118395	-0.37482265	0.0876552	-0.06897535
11116.L16A084.1196445	0.035274435	-0.124417715	-0.331301	-0.52560216	0.03125014	0.17551033
11116.L10A091.1195007	0.015836164	-0.15064836	-0.4174894	-0.4260386	0.09140674	0.13573566
11116.L21A077.1193938	-0.16163772	-0.10826249	0.57763445	-0.41062236	0.1951953	-0.22849444
11116.I21A096.1193817	0.06985969	-0.10068127	-0.42649382	-0.3616378	0.19360429	0.2556525
11116.I13A078.1197328	0.17832333	-0.2381649	0.42147908	0.11185322	0.38498622	-0.15642488
11116.I18A099.1195841	0.014045238	-0.124003045	-0.34986034	-0.39697593	0.24485713	0.1911088
11116.L23A094.1195030	0.011495381	-0.15276825	-0.40972108	-0.44910407	0.07839967	0.15543355
11116.I26A105.1194393	-0.0044505	-0.06256741	-0.36313257	-0.4894974	0.18214494	0.28533134
11116.L04A094.1196377	0.018340465	-0.13646452	-0.3492542	-0.47578794	0.0992528	0.13446938
11116.L32A101.1195365	0.18046783	-0.26127747	-0.49642092	-0.51617235	-0.03680882	0.5416423
11116.A10D085.1193664	0.009752381	0.11921501	-0.4732161	-0.62095726	-0.04543593	0.52342296
11116.I20A065.1197929	-0.34476095	-0.40751618	-0.08474896	0.4537611	0.35448653	-0.63876766
11116.I05A118.1194233	0.19619456	-0.22583127	-0.2552284	-0.43292356	0.057945188	0.35197547
11116.L09A066.1196076	-0.71709347	-0.48309746	0.03651705	-0.24122755	0.00882324	-0.49142647
11116.I19A098.1194505	-0.007766627	-0.11377536	-0.3332792	-0.4365163	0.24127881	0.20304194
11116.A06A076.1193863	-0.18355103	0.39215925	0.35721827	-0.47446233	-0.010016864	0.054602195
11116.U477A63.1197639	0.19238605	-0.22772281	-0.5102112	-0.122179195	0.20096725	0.08295271
11116.A21B097.1198404	-0.022846147	0.19414712	-0.49107605	-0.6862798	-0.11282429	0.5962397
11116.I09A071.1195898	0.35070014	-0.17540951	0.4290626	0.13697156	0.28246084	-0.044646364
11116.I20A086.1195931	-0.037525367	-0.14174424	-0.2920191	-0.4476659	0.27714315	0.15286803
11116.A12C103.1196971	0.03404424	0.1362004	-0.5251103	-0.5957457	-0.0750337	0.5529157
11116.L03A068.1194466	-0.1832772	-0.41349223	0.14711417	-0.48416317	0.064532906	0.14933288
11116.L27A118.1197503	0.2965793	-0.33344427	-0.40301433	-0.4806446	-0.029995661	0.5310672
11116.I07A081.1198376	0.24640647	-0.10665914	0.33993685	0.02574134	0.4476534	-0.15683895
11116.I03A118.1195197	0.24962637	-0.25213772	-0.28627035	-0.40209892	0.0305348	0.39056826
11116.I26A093.1197054	0.0051278314	-0.16051605	-0.29523656	-0.4037493	0.29551303	0.13640541
11116.I04A075.1196401	0.21878663	-0.24147853	0.4354175	0.18422009	0.5016361	-0.21106508
11116.L09A078.1195117	0.007462511	-0.34818605	0.4892036	-0.4179358	0.031084843	0.09924811
11116.I15A101.1196613	0.14582382	-0.25175524	-0.4932108	-0.5369152	0.084374405	0.4877664
11116.A05C064.1198397	-0.5257724	0.4098685	-0.11872888	0.20140715	-0.30061904	-0.5642787
11116.A04C091.1196238	0.03105479	0.03738936	-0.44848865	-0.5614856	0.036196694	0.45288888
11116.A25A067.1197747	-0.1348045	0.34769762	0.3452994	-0.5727092	-0.216453	0.20380868
11116.A06B097.1197687	-0.0092117265	0.11288271	-0.46615532	-0.6184216	-0.024438504	0.51086056
11116.A23D079.1196226	-0.3024097	0.615018	0.21803445	-0.48998255	0.038837507	-0.012125314
11116.I11A102.1196665	0.020228812	-0.17724279	-0.46183634	-0.52931535	0.10741318	0.39069584
11116.I11A090.1195305	-0.017767763	-0.14254361	-0.30322766	-0.4197927	0.28327793	0.14724253
11116.A13B082.1195362	0.10628027	0.008060578	-0.2652628	-0.61492854	0.051569756	0.41681173
11116.U471A62.1196833	0.17715527	-0.2181972	-0.47911093	-0.16181286	0.2104248	0.075731486
11116.C03A64.1195237	0.103766106	-0.18125957	-0.45631889	-0.27557167	0.15746954	0.090339616
11116.L29A076.1194613	-0.013991723	-0.22268869	0.4351284	-0.2734309	0.094940506	-0.0787732
11116.I16A118.1194530	0.26370794	-0.27412298	-0.26216933	-0.47584537	-0.025001246	0.4688613
11116.U533A61.1195011	0.1781917	-0.21829852	-0.47594237	-0.16319875	0.21244253	0.075099714
11116.L17A078.1196165	-0.055020947	-0.22818652	0.48730153	-0.40863764	0.055291537	-0.0047557587
