X.SampleID	1	2	3	4	5	6
11116.A27B082.1195286	-0.005030187	0.068126954	-0.30180633	-0.58467937	0.20135298	0.4278321
11116.I28A083.1196054	0.15197997	-0.25340268	-0.033619873	-0.43829307	0.28551674	0.09048621
11116.I29A120.1196473	0.22057626	-0.30191046	-0.285008	-0.4724332	-0.004261829	0.3978373
11116.L17A098.1196170	-0.0028730251	-0.14070356	-0.4451554	-0.4489701	0.033956103	0.26154318
11116.I06A086.1197790	0.013099814	-0.19452603	-0.19240086	-0.48356396	0.23232755	0.11607674
11116.A05B064.1196973	-0.5226475	0.47421658	-0.18145227	0.18728162	-0.20195356	-0.4126732
11116.L11A077.1194677	-0.2317182	-0.37181786	0.4140684	-0.31616646	0.1658718	-0.12808165
11116.L16A084.1196445	0.10640877	-0.2615001	-0.2649824	-0.5459902	0.047145758	0.22432123
11116.L10A091.1195007	0.007934134	-0.17979623	-0.45132762	-0.44129065	0.096478686	0.17810722
11116.L21A077.1193938	-0.042557713	-0.2061662	0.4782728	-0.21301736	0.083185986	-0.28552434
11116.I21A096.1193817	0.13387412	-0.051003918	-0.41844118	-0.3158964	0.28470975	0.20561342
11116.I13A078.1197328	0.22694372	-0.32226706	0.45433837	0.12326961	0.4456636	-0.14874515
11116.I18A099.1195841	-0.036184594	-0.19962792	-0.39461946	-0.38601807	0.2712977	0.23043159
11116.L23A094.1195030	0.062001906	-0.043769147	-0.5190652	-0.35266635	0.090890124	0.20699432
11116.I26A105.1194393	0.00661651	-0.13820992	-0.511011	-0.45556504	0.16514005	0.37222135
11116.L04A094.1196377	-0.052543297	-0.1706897	-0.313374	-0.522629	-0.008691527	0.01715307
11116.L32A101.1195365	0.2751893	-0.3267595	-0.4676151	-0.4833094	-0.0141437175	0.58055174
11116.A10D085.1193664	0.13323265	0.10226505	-0.36043847	-0.6000124	0.036185544	0.42885318
11116.I20A065.1197929	-0.24645469	-0.15292509	-0.019694619	0.42351514	0.20611283	-0.5607287
11116.I05A118.1194233	0.23208222	-0.4049391	-0.35307804	-0.3702793	0.087808795	0.338722
11116.L09A066.1196076	-0.5891886	-0.4637419	0.060420636	-0.3447079	-0.033461172	-0.25365984
11116.I19A098.1194505	-0.09636464	-0.15406369	-0.43703306	-0.5015338	0.16186008	0.33790907
11116.A06A076.1193863	-0.090574495	0.25042808	0.3452779	-0.4292611	-0.022275921	0.1294847
11116.U477A63.1197639	0.36528072	-0.21733882	-0.5310475	-0.06393448	0.2605344	0.10051208
11116.A21B097.1198404	-0.090541005	0.02853971	-0.5462648	-0.6012611	-0.025270581	0.49294794
11116.I09A071.1195898	0.2611379	-0.17942847	0.5569793	0.12993301	0.43386984	-0.16663413
11116.I20A086.1195931	0.1046568	-0.28873155	-0.19701986	-0.5319079	0.30441236	0.30684173
11116.A12C103.1196971	-0.11199982	0.002517814	-0.4785163	-0.61519015	0.037089277	0.49391955
11116.L03A068.1194466	-0.26183584	-0.5118573	0.110203	-0.4196081	0.13996102	0.17292187
11116.L27A118.1197503	0.47577408	-0.28592467	-0.28860897	-0.45899507	-0.09131966	0.46844855
11116.I07A081.1198376	0.19378985	-0.08495609	0.26183733	-0.11032341	0.4512389	-0.15686251
11116.I03A118.1195197	0.3120191	-0.27767423	-0.35850936	-0.41262156	0.038578726	0.42298573
11116.I26A093.1197054	0.12861925	-0.14142819	-0.44859695	-0.27268782	0.39435446	0.21779244
11116.I04A075.1196401	0.19632734	-0.27948293	0.47949177	0.13441862	0.5092639	-0.23758252
11116.L09A078.1195117	-0.0018317084	-0.27195093	0.43854684	-0.41350394	0.07808539	0.16775055
11116.I15A101.1196613	0.07377179	-0.23908068	-0.42822346	-0.5047737	0.06964589	0.3620024
11116.A05C064.1198397	-0.60063356	0.38692516	-0.03295284	0.076132365	-0.17907926	-0.57874125
11116.A04C091.1196238	0.05896844	0.123303376	-0.43658963	-0.58828104	-0.0070975013	0.37501353
11116.A25A067.1197747	-0.08175763	0.35563064	0.2655249	-0.6105224	-0.41636834	0.18737443
11116.A06B097.1197687	-0.107804954	-0.009158056	-0.49519515	-0.6008295	-0.0006561986	0.4401686
11116.A23D079.1196226	-0.23175193	0.46785304	0.18125395	-0.4536696	-0.0032095686	0.03052222
11116.I11A102.1196665	-0.047582217	-0.10264283	-0.5544336	-0.53805166	0.037873313	0.4798452
11116.I11A090.1195305	-0.031572454	-0.13269481	-0.34073114	-0.4394274	0.24005361	0.19344993
11116.A13B082.1195362	0.053527817	0.116501816	-0.1639289	-0.6180912	-0.009886632	0.37129563
11116.U471A62.1196833	0.29576188	-0.22226481	-0.5117656	-0.13427064	0.22036877	0.07986022
11116.C03A64.1195237	0.21965185	-0.18681948	-0.5018002	-0.20509106	0.18761612	0.10267669
11116.L29A076.1194613	-0.07777546	-0.2957077	0.45903122	-0.21404894	0.101731606	-0.28937495
11116.I16A118.1194530	0.25887772	-0.25812083	-0.28670773	-0.47633106	-0.019892836	0.4162715
11116.U533A61.1195011	0.2772546	-0.21946332	-0.5079946	-0.15167461	0.2107953	0.077178665
11116.L17A078.1196165	-0.08514761	-0.31889242	0.4472575	-0.24265797	0.098553136	-0.2360839
11116.L18A075.1195144	0.07300139	-0.32431763	0.38358018	-0.5059381	0.13614869	0.14176938
11116.I12A066.1193789	-0.21432015	-0.25114736	-0.09157282	0.59000254	0.31805143	-0.55792224
11116.L19A065.1197547	-0.43183753	-0.52380025	0.049203884	0.06560025	0.0013290596	-0.5131584
11116.A08B091.1196978	0.061961085	0.12822111	-0.49767494	-0.53556025	0.07218645	0.3971365
11116.I27A083.1194701	0.14708468	-0.28767002	-0.11873949	-0.41957653	0.34912017	0.14925088
11116.A04B103.1196185	-0.009908619	-0.018617174	-0.5301578	-0.55165714	0.02941383	0.41774383
11116.I16A077.1195837	0.13795853	-0.33331633	0.3867075	0.14751354	0.43425494	-0.20683083
11116.A02B091.1196657	0.035708375	0.17239435	-0.42130056	-0.5085523	0.052379243	0.33930856
11116.L21A086.1195385	0.02194919	-0.22478649	-0.2053955	-0.5498108	0.024704134	0.043518424
11116.I08A090.1195762	0.039382905	-0.118577056	-0.3385891	-0.38786286	0.25745332	0.19123879
11116.I30A076.1195645	0.118442364	-0.36819643	0.4094906	0.14208429	0.45409596	-0.21131861
11116.L01A084.1196740	0.0752541	-0.2198529	-0.3285166	-0.5915078	0.050542127	0.344502
11116.L02A070.1198254	0.16842577	-0.4061984	0.48714784	-0.48264968	0.111848265	0.30213588
11116.A13A088.1197187	-0.110917695	0.011721819	-0.49076506	-0.5589419	0.12564194	0.43692717
11116.A03D103.1196464	0.008066478	0.028964462	-0.51341414	-0.5318392	0.08186761	0.44262102
11116.I11A098.1197916	-0.071176015	-0.12699899	-0.42162842	-0.48292458	0.17636713	0.3229094
11116.L18A090.1197076	-0.045058887	-0.15384693	-0.416009	-0.5209203	0.07685676	0.30511245
11116.A20B079.1197216	0.21453072	0.4023796	0.05274209	-0.37746215	-0.010509852	0.2515695
11116.A33C088.1193662	-0.09494704	0.06713	-0.4512462	-0.59063226	0.029880205	0.3847157
11116.A03C088.1194163	-0.065569416	0.17819749	-0.39434865	-0.52246964	0.03260948	0.32735237
11116.L32A071.1194971	0.37082493	-0.14957081	0.3881863	-0.38193545	-0.024245398	0.2908951
11116.A09C088.1198172	-0.10973721	0.07611171	-0.48640952	-0.5775594	0.058151886	0.41642538
11116.I21A105.1195087	0.06876308	-0.14309943	-0.44294462	-0.3588938	0.28103065	0.27886796
11116.L08A075.1193955	0.3230102	-0.2353713	0.36551976	-0.2823359	0.10867104	0.023430409
11116.I16A079.1195414	0.27824822	-0.080952324	0.20712633	-0.07933566	0.37366554	-0.072203495
11116.I27A085.1193974	0.031467684	-0.21134965	-0.26514983	-0.4702372	0.28449866	0.17675878
11116.L05A102.1196776	0.2985317	-0.3238277	-0.4633819	-0.48959592	-0.019029466	0.59127146
11116.I11A118.1196696	0.24809997	-0.26875508	-0.28553158	-0.47624224	-0.016595138	0.41114798
11116.I03A068.1197322	0.084458575	-0.2484729	-0.019836066	0.32842568	0.33798867	-0.13130106
11116.A30C103.1194540	-0.03528451	0.0151250735	-0.5132257	-0.5650851	0.052156422	0.44758317
11116.L24A075.1196901	0.23217879	-0.33052626	0.31277466	-0.32724363	0.14506727	0.083942086
11116.A29B082.1197813	0.047067672	0.08992262	-0.1759296	-0.65723807	-0.004103969	0.3602914
11116.I03A076.1195434	0.30789697	-0.11511602	0.2918582	0.036354877	0.31833035	0.010832511
11116.L06A072.1195926	0.18758607	-0.3989749	0.528454	-0.32925552	0.09068391	-0.011649975
11116.I03A088.1198417	-0.02634675	-0.15214527	-0.27355787	-0.33742663	0.29530686	0.0931068
11116.L13A073.1195640	0.2656193	-0.37771764	0.42792633	-0.30748746	0.17049855	0.12368333
11116.L07A101.1198306	0.2839719	-0.3384015	-0.417114	-0.5148214	-0.02238877	0.5327866
11116.I11A087.1197988	0.059820775	-0.21602055	-0.2560871	-0.4575389	0.28454313	0.18412557
11116.I24A081.1195468	0.26389715	0.032017145	0.13129611	0.09977471	0.3751061	-0.120217904
11116.L16A090.1198014	-0.0359539	-0.15901844	-0.44307998	-0.4687498	0.047508784	0.1934194
11116.L26A069.1193710	-0.34185648	-0.53559595	0.13611685	-0.4661383	0.17402476	0.157365
11116.L28A063.1193929	-0.4304892	-0.4166418	0.1651543	-0.008756496	-0.11344429	-0.5287531
