X.SampleID	1	2	3	4	5	6
11116.I22A105.1197160	0.019169066	-0.15634274	-0.3378978	-0.43684742	0.27233827	0.22757249
11116.L31A077.1195601	0.06396934	-0.40204006	0.34246168	-0.56867445	0.092218846	0.18043524
11116.I20A099.1197508	-0.08220515	-0.073805906	-0.4498369	-0.507348	0.1789266	0.42306906
11116.I21A074.1195716	0.21657869	0.010583928	0.30692664	0.13558093	0.4178889	-0.0040430347
11116.A22C088.1195279	-0.061885383	0.071828514	-0.49509355	-0.5577005	0.04178354	0.46534836
11116.A27B076.1194341	0.0048209648	0.2933261	0.2528153	-0.5269978	-0.0009301003	0.19130652
11116.A26A064.1198133	-0.603708	0.52984995	0.056619283	0.07661569	-0.12640595	-0.6057742
11116.L03A079.1197750	0.14559451	-0.112343796	0.40134484	-0.54839575	-0.0009490546	-0.11747623
11116.I10A085.1197118	0.09259782	-0.21510352	-0.25194257	-0.38306156	0.32051027	0.10646335
11116.I32A118.1193922	0.2950899	-0.2582364	-0.30262005	-0.55564207	0.007671861	0.43868643
11116.U443A61.1194453	0.09794079	-0.15211384	-0.43098733	-0.32578927	0.100450285	0.036744326
11116.A14D079.1198268	0.02823216	0.43792918	0.1915598	-0.5778453	-0.019289512	0.21148677
11116.A20A082.1197310	-0.037857965	0.13880159	-0.41288745	-0.65638834	-0.01173791	0.45598605
11116.I26A097.1197987	-0.038892012	-0.12205581	-0.39106134	-0.47198948	0.23550794	0.32415646
11116.L28A067.1197409	-0.112126045	-0.44892257	0.15740557	-0.34110126	0.07630897	0.17296603
11116.L03A065.1193914	-0.5431779	-0.38198087	0.07496938	-0.12523296	-0.015519327	-0.4501767
11116.A16A067.1194201	0.06475274	-0.01865364	0.18426	-0.34336045	-0.121332236	-0.13791722
11116.I08A120.1194488	0.27434063	-0.2334376	-0.3266246	-0.5275555	0.015616875	0.39220566
11116.I08A081.1197521	0.1648281	-0.058043275	0.36243448	0.02372192	0.47977388	-0.1107166
11116.I21A077.1194016	0.1809527	-0.024803704	0.28494227	0.1829163	0.4066071	-0.031128608
11116.A15C103.1197053	-0.06817745	0.021174034	-0.4835523	-0.537929	0.09218696	0.4564491
11116.L09A091.1197835	-0.0047173444	-0.17895374	-0.4004953	-0.4219835	0.11202684	0.15412715
11116.L14A071.1198467	0.15248615	-0.5006638	0.47108212	-0.40270147	0.10881111	0.08888639
11116.L02A104.1194752	0.0811491	-0.18570448	-0.379278	-0.4394432	0.08579114	0.23050018
11116.C24A66.1193605	0.093722045	-0.15350282	-0.42961246	-0.3308312	0.10240738	0.04229698
11116.A23A091.1194129	-0.060592536	0.061479505	-0.49067897	-0.5523484	0.05261817	0.45865336
11116.A23B070.1197945	-0.055973493	0.58225244	0.31503737	-0.5804833	-0.22095329	0.25328168
11116.I23A068.1196368	0.3421714	-0.40592882	0.025653142	0.17479397	0.26540172	-0.010859224
11116.I10A118.1196783	0.25942704	-0.21358532	-0.35334063	-0.5050491	0.02732359	0.36061352
11116.I30A085.1197727	0.044627026	-0.15657178	-0.29998943	-0.43862158	0.2693296	0.176401
11116.A07B088.1194377	-0.07411365	0.06098563	-0.5047926	-0.5526794	0.046417262	0.47900528
11116.L12A073.1198323	0.04787956	-0.08438938	0.4107447	-0.2596711	0.068054035	-0.067231804
11116.A11C064.1194809	-0.55394024	0.035148825	0.008345964	0.075682975	-0.19570209	-0.56749517
11116.L24A085.1195747	-0.029747585	-0.2252308	-0.390411	-0.46752086	0.11623792	0.24890584
11116.A33B076.1195540	0.013678709	0.2167844	0.29713792	-0.46333307	-0.016851377	0.12301769
11116.I25A101.1195039	-0.03230752	-0.23272131	-0.44201386	-0.5021848	0.1833634	0.48721623
11116.I23A086.1197611	0.025217013	-0.16055372	-0.31404948	-0.4390382	0.2710078	0.19598293
11116.A09D070.1194025	0.2176268	-0.002577746	0.41770956	-0.4484261	-0.14594705	0.4839038
11116.A08B067.1197781	-0.0024777595	0.32051912	0.19514227	-0.5084973	-0.3598712	0.062828265
