X.SampleID	1	2	3	4	5	6
11116.L11A077.1194677	-0.014122752	-0.28492084	0.3937623	-0.29006153	0.097658046	-0.05247435
11116.L16A084.1196445	-0.04255356	-0.25001252	-0.36709413	-0.5218444	0.14131877	0.25312462
11116.L10A091.1195007	0.023324177	-0.17655288	-0.44050533	-0.42223814	0.11069718	0.16803339
11116.L21A077.1193938	-0.1165088	-0.17839843	0.3310982	-0.2141667	0.11675903	-0.20087755
11116.I21A096.1193817	0.023180546	-0.13322555	-0.3666397	-0.38519952	0.29076865	0.1575849
11116.I13A078.1197328	0.17349142	-0.2317523	0.3916141	0.16760638	0.4936853	-0.118345186
11116.I18A099.1195841	0.029821536	-0.171864	-0.3856144	-0.34321097	0.31204513	0.15443924
11116.L23A094.1195030	0.07898692	-0.15029886	-0.44023958	-0.3574865	0.10693202	0.13173814
11116.I26A105.1194393	-0.024485385	-0.040496554	-0.43459582	-0.46843755	0.18595876	0.29138997
11116.L04A094.1196377	0.07853903	-0.15037146	-0.43542194	-0.365296	0.101719856	0.12945725
11116.L32A101.1195365	0.21129042	-0.27797484	-0.42604163	-0.46965384	-0.017528353	0.50712234
11116.A10D085.1193664	0.034531623	-0.09438468	-0.4356099	-0.5354295	0.096017994	0.5397434
11116.I20A065.1197929	-0.31161687	-0.30282098	-0.073998995	0.4951154	0.2450314	-0.5822191
11116.I05A118.1194233	0.30014908	-0.355908	-0.25767142	-0.41804627	0.09071033	0.35782027
11116.L09A066.1196076	-0.5119042	-0.46180668	0.0819465	-0.09886138	0.020608624	-0.48910382
11116.I19A098.1194505	-0.0057753427	-0.083748214	-0.4159491	-0.42830446	0.22895287	0.2428341
11116.A06A076.1193863	-0.094688736	0.4643012	0.3221638	-0.4601422	-0.02260926	0.050734673
11116.U477A63.1197639	0.11085848	-0.18145889	-0.46588746	-0.2767905	0.13813059	0.16991803
11116.A21B097.1198404	-0.054511674	0.029139563	-0.51180774	-0.5522412	0.047834028	0.49872488
11116.I09A071.1195898	0.30205992	-0.4606489	0.36753637	0.2660677	0.49905148	0.07008765
11116.I20A086.1195931	0.04783572	-0.016599245	-0.2630624	-0.52941686	0.1933844	0.2124338
11116.A12C103.1196971	-0.041822266	-0.01911638	-0.54810154	-0.53994966	0.036278818	0.5809465
11116.L03A068.1194466	-0.12787798	-0.41427827	0.05540735	-0.28159523	0.034818117	0.120856375
11116.L27A118.1197503	0.52705544	-0.28017616	-0.35486987	-0.40758333	-0.14169915	0.53042156
11116.I07A081.1198376	0.21666712	-0.13515867	0.31125653	-0.02513897	0.43184417	-0.081014484
11116.I03A118.1195197	0.21188393	-0.24515687	-0.33818224	-0.43470892	0.05302772	0.4147562
11116.I26A093.1197054	0.04983461	-0.1412051	-0.312077	-0.38750324	0.31153342	0.10793225
11116.I04A075.1196401	0.21251655	-0.27957025	0.38484913	0.207817	0.5298214	-0.14180626
11116.L09A078.1195117	-0.03874986	-0.28393862	0.38400316	-0.3030853	0.08215352	-0.042132985
11116.I15A101.1196613	0.04879544	-0.24493109	-0.40960115	-0.52921706	0.0059169354	0.6110679
11116.A05C064.1198397	-0.5357562	0.44518095	0.01693004	0.15022129	-0.21074265	-0.5238596
11116.A04C091.1196238	-0.03652516	0.01836214	-0.47053084	-0.5563418	0.067730516	0.4750514
11116.A25A067.1197747	-0.014141495	0.37259167	0.25778192	-0.53643805	-0.26616788	0.21872614
11116.A06B097.1197687	-0.054321613	0.029900288	-0.5094138	-0.5512104	0.049993813	0.492619
11116.A23D079.1196226	0.047386337	0.40906462	0.20260303	-0.46463692	0.0040132115	0.06421598
11116.I11A102.1196665	0.027467402	-0.11015373	-0.40501285	-0.53467774	0.0028539144	0.5048455
11116.I11A090.1195305	0.02516288	-0.10459087	-0.34279656	-0.41837198	0.27034393	0.16226743
11116.A13B082.1195362	0.09168996	-0.042195622	-0.24529144	-0.60064334	0.0973034	0.43847144
11116.U471A62.1196833	0.11468679	-0.18354045	-0.4686744	-0.26719958	0.1409519	0.17245646
11116.C03A64.1195237	0.09611109	-0.16226748	-0.45372564	-0.31512347	0.12270359	0.14707486
11116.L29A076.1194613	-0.10001014	-0.20169379	0.34988192	-0.22596353	0.11113636	-0.17353728
11116.I16A118.1194530	0.2496486	-0.28127527	-0.30016613	-0.45013082	0.044904996	0.4074975
11116.U533A61.1195011	0.115718186	-0.1844288	-0.4694405	-0.2645775	0.14178419	0.1734879
11116.L17A078.1196165	-0.08703572	-0.22071545	0.3610884	-0.23969842	0.10561637	-0.1476877
11116.L18A075.1195144	0.2801494	-0.32924077	0.45803803	-0.43046647	0.045921598	0.12741569
11116.I12A066.1193789	-0.2652468	-0.3343936	-0.058296178	0.50518495	0.26161394	-0.54397136
11116.L19A065.1197547	-0.539134	-0.45842862	0.107383795	-0.047301065	0.021674342	-0.53012085
11116.A08B091.1196978	-0.03185733	0.012187844	-0.4700091	-0.55603456	0.06750771	0.48312855
11116.I27A083.1194701	0.15961248	-0.07465019	-0.029248225	-0.5072382	0.27553797	0.07526169
11116.A04B103.1196185	-0.057686027	0.036433432	-0.5016205	-0.5509014	0.06053825	0.46824723
11116.I16A077.1195837	0.2049451	-0.34955224	0.4069821	0.20225255	0.5271502	-0.086480886
11116.A02B091.1196657	-0.031219004	-0.005829253	-0.48798996	-0.5501961	0.06057946	0.51690584
11116.L21A086.1195385	-0.012933679	-0.19171734	-0.4310715	-0.46976116	0.10525488	0.18544398
11116.I08A090.1195762	0.027263064	-0.10902867	-0.33962783	-0.4144357	0.27434793	0.157117
11116.I30A076.1195645	0.1985714	-0.33240664	0.40553343	0.20445533	0.52831465	-0.10272809
11116.L01A084.1196740	-0.017900953	-0.25124034	-0.35346016	-0.5192397	0.1438612	0.25757623
11116.L02A070.1198254	0.086807355	-0.45280522	0.4569528	-0.424714	0.046788022	0.14287283
11116.A13A088.1197187	-0.016660145	-0.044444513	-0.5017046	-0.53587276	0.06473611	0.5544876
11116.A03D103.1196464	-0.056596387	0.029521123	-0.51890844	-0.5551974	0.04332337	0.5112785
11116.I11A098.1197916	0.00086699397	-0.10021613	-0.40994602	-0.4127901	0.24511394	0.22537045
11116.L18A090.1197076	0.006015273	-0.17599142	-0.42115027	-0.46924224	0.08681813	0.16110352
11116.A20B079.1197216	0.02443454	0.3899003	0.19511737	-0.49545056	0.0048637525	0.09401156
11116.A33C088.1193662	-0.02340302	-0.030338312	-0.49959168	-0.5410637	0.061101567	0.54428774
11116.A03C088.1194163	-0.02674688	-0.025926007	-0.4968364	-0.54200536	0.059148252	0.538383
11116.L32A071.1194971	0.15124674	-0.4529038	0.49075365	-0.4451634	0.04007471	0.17216837
11116.A09C088.1198172	-0.031047985	-0.009315265	-0.4935145	-0.54853153	0.05902733	0.5245371
11116.I21A105.1195087	0.006540458	-0.11895745	-0.4050502	-0.3949932	0.26559213	0.20437986
11116.L08A075.1193955	0.16038474	-0.20771696	0.3640034	-0.30565792	0.103257366	-0.062081803
11116.I16A079.1195414	0.19610882	-0.113800466	0.3189022	-0.023699544	0.42281565	-0.08066168
11116.I27A085.1193974	0.057180114	-0.07758012	-0.26264346	-0.46556085	0.2598362	0.13737962
11116.L05A102.1196776	0.21578123	-0.27798364	-0.4269717	-0.46879503	-0.018556794	0.50815654
11116.I11A118.1196696	0.25339603	-0.28449142	-0.29612458	-0.45272014	0.043380305	0.40725598
11116.I03A068.1197322	0.13831954	-0.45663664	0.014802869	0.24614285	0.2960962	-0.26236737
11116.A30C103.1194540	-0.055746313	0.026130581	-0.52255934	-0.55510086	0.040842615	0.5204188
11116.L24A075.1196901	0.20410971	-0.26358658	0.41419408	-0.3441993	0.08517053	0.0073836287
11116.A29B082.1197813	0.0906059	-0.043370422	-0.2685805	-0.5935125	0.09948683	0.44113758
11116.I03A076.1195434	0.21053782	-0.35710117	0.40111858	0.10165102	0.490065	-0.012388011
11116.L06A072.1195926	0.123677865	-0.45031345	0.4766856	-0.43426865	0.051302046	0.1687144
11116.I03A088.1198417	0.038566925	-0.1440532	-0.33218727	-0.3797031	0.30522364	0.12578917
11116.L13A073.1195640	0.15231048	-0.29043362	0.42054182	-0.33096102	0.09376543	0.0071478453
11116.L07A101.1198306	0.21351816	-0.2785763	-0.4251515	-0.465532	-0.015526542	0.5083469
11116.I11A087.1197988	0.059163842	-0.08206649	-0.2585468	-0.46195543	0.26453558	0.1311016
11116.I24A081.1195468	0.18081333	-0.08936709	0.3332658	0.012594516	0.41821143	-0.09134341
11116.L16A090.1198014	0.016951932	-0.1704993	-0.4152154	-0.46729422	0.079876766	0.1518413
11116.L26A069.1193710	-0.15980479	-0.4355277	0.015177521	-0.2423627	0.049245086	0.07317345
11116.L28A063.1193929	-0.56290907	-0.43768254	0.113304146	-0.033249207	0.005384356	-0.5611562
11116.L26A099.1193853	0.11234963	-0.141716	-0.35826692	-0.42717594	0.045418154	0.095306076
11116.I28A074.1196331	0.21609324	-0.30616334	0.39327753	0.23583911	0.54242796	-0.14527313
11116.L11A084.1195839	-0.060652886	-0.2544293	-0.34917033	-0.53065324	0.141008	0.24957186
11116.I08A074.1196264	0.21550712	-0.30215684	0.40705416	0.28899273	0.5344801	-0.13839263
11116.L05A099.1196559	0.11083502	-0.14079937	-0.36365905	-0.42189744	0.04903225	0.095676824
11116.I27A064.1196337	-0.2387636	-0.4051757	-0.07524148	0.5114241	0.3008876	-0.55076766
11116.I32A077.1193681	0.19073117	-0.3055212	0.40077227	0.19422752	0.5237847	-0.115283564
11116.A03C073.1195952	-0.07267437	0.4922609	0.33680925	-0.40159583	-0.02777488	0.016222065
11116.L31A083.1198378	-0.094357096	-0.25603342	-0.3141023	-0.5381828	0.13840455	0.23137882
11116.L13A068.1195003	-0.08481717	-0.3935431	0.04809023	-0.2996922	0.019169923	0.17718464
11116.L08A100.1194310	0.2198057	-0.27916536	-0.42520544	-0.4608244	-0.014580713	0.5104944
11116.A29A094.1194132	-0.04462948	0.0130731305	-0.504282	-0.55374634	0.05185032	0.51566
11116.A18D091.1196873	0.0013756594	-0.07157563	-0.4939066	-0.52713096	0.07646748	0.56316835
11116.U505A61.1198401	0.10665681	-0.1826547	-0.4616688	-0.28881016	0.13401985	0.16972743
11116.I30A091.1197429	0.04067989	-0.12856537	-0.32363227	-0.39796087	0.29776424	0.12657481
11116.A22D070.1193862	-0.0048986427	0.5163877	0.3203699	-0.5095007	-0.23389298	0.2172617
11116.A19D085.1198367	0.0008831766	-0.030625103	-0.44123247	-0.55250365	0.0800812	0.5016936
11116.L17A104.1196263	0.11925715	-0.15149653	-0.41312665	-0.34176394	0.089585565	0.11783823
11116.I09A079.1195993	0.22613315	-0.15947539	0.30278865	-0.05107038	0.43840054	-0.07561503
11116.L25A074.1193799	0.15405902	-0.19651198	0.34877023	-0.3036756	0.10571497	-0.07051979
11116.L06A088.1196116	0.0060611363	-0.17448477	-0.41192672	-0.48476577	0.07449419	0.1557004
11116.L30A085.1194785	-0.032414325	-0.20287585	-0.43037745	-0.48517746	0.11058956	0.19997352
11116.A03D076.1195997	-0.09323388	0.50897235	0.3420012	-0.46331966	-0.07603672	0.058647007
11116.U513A62.1197593	0.11902522	-0.18979058	-0.4711463	-0.25709495	0.14369099	0.17856845
11116.A08C070.1196536	0.008328408	0.45163268	0.30267724	-0.5178973	-0.23826265	0.2563383
11116.L15A092.1196951	0.035677582	-0.16994494	-0.43940482	-0.41071707	0.10768322	0.15847944
11116.A16A073.1194938	-0.060473062	0.53112614	0.3172397	-0.39905632	-0.044985488	-0.012215065
11116.I29A065.1197249	-0.24357124	-0.40476626	-0.079092406	0.5092397	0.30046004	-0.5568531
11116.I05A084.1197927	0.1627656	-0.11781812	-0.049515717	-0.47242358	0.31434366	0.034936506
11116.A22C070.1193629	-0.02389508	0.5215005	0.34054306	-0.44775113	-0.16070163	0.13765481
11116.A12D082.1194724	0.14000197	-0.07957169	-0.2251684	-0.5933367	0.10173018	0.46121898
11116.L24A076.1197506	-0.025979718	-0.26414418	0.38611674	-0.2709019	0.10387379	-0.084333315
11116.A03B073.1198468	-0.06365731	0.53265876	0.3232348	-0.39599934	-0.047176365	-0.011588531
11116.A13B091.1194772	-0.032826293	-0.00026540455	-0.4852508	-0.55192536	0.06107568	0.5096755
11116.C30A62.1195065	0.09921473	-0.16317628	-0.45333493	-0.31145018	0.12213468	0.1468802
11116.A26D076.1194374	-0.08477823	0.523162	0.34699127	-0.48212725	-0.11280098	0.08575034
11116.I08A067.1198395	0.15138298	-0.49755967	0.031111812	0.22454758	0.3139542	-0.20301996
11116.A22D085.1194910	0.02245107	-0.07297766	-0.44047594	-0.5407698	0.08952975	0.53008574
11116.I03A098.1197529	0.026857695	-0.16419737	-0.38839248	-0.35079807	0.30460265	0.16246292
11116.I18A066.1197035	-0.24630997	-0.40606788	-0.107900314	0.45329443	0.2967343	-0.5827702
11116.I09A086.1196667	0.06296238	-0.10221556	-0.2625663	-0.44039047	0.2836512	0.11308465
11116.L07A075.1195488	0.18941134	-0.22106639	0.38264072	-0.32242036	0.0939689	-0.03784034
11116.A10A082.1196965	0.09228664	-0.042093642	-0.23998457	-0.6020799	0.09675565	0.43805644
11116.L12A095.1195179	0.07898692	-0.15029886	-0.44023958	-0.3574865	0.10693202	0.13173814
11116.A24B079.1196418	0.054633174	0.356227	0.17503455	-0.49575445	0.019799378	0.10867499
11116.I21A098.1194147	0.0064426214	-0.11351256	-0.4054496	-0.40010995	0.25729644	0.21247329
11116.I32A064.1197804	-0.22791898	-0.40490553	-0.06661738	0.5142596	0.30111742	-0.53709406
11116.I30A097.1196163	-0.0016381277	-0.09402963	-0.4121703	-0.4186357	0.23911256	0.23182784
11116.A29A103.1194320	-0.05550259	0.025234658	-0.5233906	-0.5550001	0.040340386	0.5224942
11116.A03B070.1195321	0.0062236125	0.46705788	0.3073521	-0.5179005	-0.2372118	0.2510029
11116.L13A095.1196416	0.06171035	-0.15662052	-0.4336959	-0.38940963	0.0989222	0.13726196
11116.A21B079.1197864	0.078839056	0.27924976	0.14267272	-0.51588255	0.052511968	0.15124102
11116.I15A118.1197595	0.20636088	-0.23235832	-0.3419948	-0.4491755	0.036807463	0.4302403
11116.A27C061.1197137	-0.63228416	0.62371635	0.038118064	0.10002031	-0.33003417	-0.57219136
11116.L03A089.1195062	-0.0060273125	-0.17980404	-0.41652954	-0.48993346	0.0790452	0.16395675
11116.L11A091.1195922	0.034229565	-0.17177138	-0.44108742	-0.40951356	0.11132897	0.16227773
11116.L23A103.1197443	0.11822144	-0.1487141	-0.41788542	-0.33636847	0.092460014	0.11638681
11116.A21B118.1194094	0.26918197	-0.23762664	-0.25222704	-0.6017949	-0.1094417	0.51856637
11116.A09C118.1197337	0.26228696	-0.22961938	-0.25956872	-0.6101	-0.12458238	0.53943557
11116.L05A084.1194795	-0.017650215	-0.24458188	-0.37696412	-0.5098346	0.14203954	0.25410688
11116.A25A103.1197934	-0.056544896	0.029223891	-0.5188072	-0.55542684	0.043373343	0.5119408
11116.I16A093.1194749	0.03955092	-0.12740664	-0.32497153	-0.39884153	0.29628816	0.12867902
11116.L19A104.1197272	0.1188523	-0.1499381	-0.41552466	-0.33887002	0.09103031	0.116925076
11116.I15A097.1196443	0.0062597916	-0.11280352	-0.4058169	-0.4007628	0.2563048	0.2136143
11116.L16A068.1194879	-0.11210375	-0.3958779	0.11758035	-0.32618085	0.023198634	0.14952658
11116.L08A105.1196972	0.12064513	-0.15170829	-0.41234532	-0.3408413	0.08937673	0.117722906
11116.A02D079.1197228	0.030424247	0.33592826	0.17154266	-0.5206625	0.025419112	0.13295518
11116.L22A101.1197459	0.17577899	-0.2768232	-0.41680282	-0.47497013	-0.009757036	0.49714315
11116.L07A097.1194673	0.11053322	-0.14104262	-0.3621052	-0.4244836	0.047768854	0.09562774
11116.A18C085.1196102	0.021876315	-0.07022478	-0.4420772	-0.5410443	0.088833794	0.52929014
11116.A21B064.1196858	-0.51949966	0.4862532	0.035753325	0.10098648	-0.2447646	-0.4895155
11116.A18A079.1194658	0.036922216	0.32840988	0.16643393	-0.5214198	0.028158242	0.13667287
11116.L05A079.1196294	0.4248068	-0.11366432	0.20176329	-0.55413467	-0.012363525	0.14720723
11116.I21A102.1196305	0.04143647	-0.20858039	-0.41146412	-0.5361724	-0.0028359292	0.59493625
11116.A04C103.1196094	-0.057603333	0.036394916	-0.50086987	-0.5504646	0.06150536	0.46625906
11116.L19A072.1196261	0.12705992	-0.45604134	0.4825526	-0.43524227	0.04422034	0.15932338
11116.I22A093.1194690	0.07090691	-0.20913203	-0.29988265	-0.31737223	0.370819	0.048697364
11116.L27A101.1196249	0.23197195	-0.2784804	-0.42859203	-0.4612325	-0.019494511	0.5123623
