"id"	"tr1_mse"	"tr1_smape"	"tr2_mse"	"tr2_smape"	"diff_mse"	"diff_smape"	"group_mse"	"group_smape"	"Rank1"	"Rank2"	"Rank3"	"Rank4"	"Rank5"	"Rank6"	"Rank7"	"def_mse"	"def_smape"
"1000876"	"0.000639496095506178"	"50.1740185007227"	"0.000553363822588625"	"50.7252986712996"	8.6132272917553e-05	-0.551280170576895	"similar"	"similar"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Nocardioidaceae"	"g__Nocardioides"	"s__"	"0.000893492990689166"	"61.3742361579138"
"100640"	"1.60814436201472e-05"	"60.7578002953833"	"1.91468473287135e-05"	"67.2309505924845"	-3.0654037085663e-06	-6.47315029710121	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__IS-44"	"f__"	"g__"	"s__"	"1.84307708081946e-05"	"70.094849585738"
"100737"	"0.00469415924407424"	"55.85772650098"	"0.00455264509449649"	"62.1705792289913"	0.00014151414957775	-6.3128527280113	"worse"	"better"	"k__Bacteria"	"p__Verrucomicrobia"	"c__Opitutae"	"o__Opitutales"	"f__Opitutaceae"	"g__"	"s__"	"0.00606156149762157"	"67.5275291926319"
"1008533"	"0.00074728171073043"	"63.3324779472842"	"0.00100131298942394"	"67.9943985732123"	-0.00025403127869351	-4.6619206259281	"better"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__Cytophagia"	"o__Cytophagales"	"f__Cytophagaceae"	"g__"	"s__"	"0.00129528521729687"	"73.7495366993605"
"1009440"	"2.33059480655347e-05"	"62.5040260719271"	"3.10991126779342e-05"	"65.9425121391075"	-7.7931646123995e-06	-3.43848606718041	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__"	"s__"	"3.27077655834033e-05"	"67.4303520012781"
"1011958"	"7.83029358976706e-05"	"53.0565678908131"	"9.24372264902215e-05"	"55.9052373011854"	-1.41342905925509e-05	-2.8486694103723	"similar"	"better"	"k__Bacteria"	"p__Verrucomicrobia"	"c__[Spartobacteria]"	"o__[Chthoniobacterales]"	"f__[Chthoniobacteraceae]"	"g__"	"s__"	"0.000108940348256869"	"59.0054940038713"
"1012668"	"0.000103693901859243"	"52.816758114981"	"0.000120750954506394"	"55.6992288046332"	-1.7057052647151e-05	-2.8824706896522	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Acidimicrobiia"	"o__Acidimicrobiales"	"f__EB1017"	"g__"	"s__"	"0.000220778063223461"	"64.8503273053794"
"1015017"	"3.96219428122656e-05"	"59.2979143098682"	"3.82332219247798e-05"	"60.4910793045386"	1.3887208874858e-06	-1.1931649946704	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__Nannocystaceae"	"g__Nannocystis"	"s__exedens"	"4.42649738186882e-05"	"63.4940640467227"
"1015227"	"1.1613328731711e-05"	"83.0094668779736"	"1.62214070241214e-05"	"85.2433617590086"	-4.6080782924104e-06	-2.233894881035	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Nocardioidaceae"	"g__"	"s__"	"1.65827784923501e-05"	"86.2222211146004"
"1016118"	"0.000659221563002337"	"64.0277528521941"	"0.000650721989010976"	"67.9973056205869"	8.49957399136098e-06	-3.9695527683928	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__"	"g__"	"s__"	"0.000716180114666111"	"69.0606602030526"
"1017063"	"5.5174947112655e-07"	"90.7612344670674"	"4.96702077737085e-07"	"92.3936304998994"	5.50473933894651e-08	-1.63239603283201	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__Polyangiaceae"	"g__"	"s__"	"4.20317661588431e-07"	"92.7759028606907"
"1019914"	"0.00303771462328194"	"58.1822785028651"	"0.00350752251025595"	"67.1493557284858"	-0.00046980788697401	-8.9670772256207	"better"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__Cytophagia"	"o__Cytophagales"	"f__Cytophagaceae"	"g__"	"s__"	"0.0037518178994659"	"69.0064448927374"
"102024"	"0.000526539534054035"	"60.3999566048334"	"0.000699313395251678"	"63.2580392072309"	-0.000172773861197643	-2.8580826023975	"better"	"better"	"k__Bacteria"	"p__Verrucomicrobia"	"c__[Pedosphaerae]"	"o__[Pedosphaerales]"	"f__Ellin515"	"g__"	"s__"	"0.000922417274220559"	"73.1689293882728"
"1020262"	"2.97165880916966e-07"	"98.6796599898187"	"2.94211461709631e-07"	"99.1729566838272"	2.95441920733498e-09	-0.493296694008492	"similar"	"similar"	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__"	"s__"	"1.23864558085374e-07"	"99.4392889359209"
"1020921"	"7.98902228097447e-05"	"85.5517321073309"	"7.96124458913149e-05"	"85.4227669036357"	2.77776918429802e-07	0.128965203695202	"similar"	"similar"	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__succinicans"	"7.9509302334055e-05"	"84.5717539568083"
"1021984"	"0.00864351187105109"	"54.7762382399082"	"0.00988241759366085"	"63.2799930767506"	-0.00123890572260976	-8.5037548368424	"better"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__"	"g__"	"s__"	"0.0129149750738619"	"67.0583172856175"
"1024056"	"1.03208676941382e-05"	"86.5823337494753"	"1.18491041210825e-05"	"90.3848862534283"	-1.5282364269443e-06	-3.80255250395301	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodospirillales"	"f__Rhodospirillaceae"	"g__"	"s__"	"1.18745005320394e-05"	"89.2154389024413"
"1028953"	"1.84085501887815e-07"	"100"	"1.90221824664635e-07"	"100"	-6.13632277682e-09	0	"similar"	"similar"	"k__Bacteria"	"p__Verrucomicrobia"	"c__Verrucomicrobiae"	"o__Verrucomicrobiales"	"f__Verrucomicrobiaceae"	"g__Luteolibacter"	"s__"	"0"	"0"
"1029922"	"1.64378265860125e-05"	"97.00685459043"	"1.64369646993038e-05"	"97.7561809312722"	8.6188670869752e-10	-0.749326340842202	"similar"	"similar"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Ellin329"	"f__"	"g__"	"s__"	"1.62985464370606e-05"	"97.5943972823372"
"1032653"	"1.30352150224655e-05"	"74.8413016036867"	"1.81947011772045e-05"	"79.2207301371903"	-5.159486154739e-06	-4.3794285335036	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Solirubrobacterales"	"f__Solirubrobacteraceae"	"g__"	"s__"	"1.74883989968917e-05"	"79.56401348733"
"1033380"	"2.28266980425595e-07"	"100"	"1.9052615413967e-07"	"100"	3.7740826285925e-08	0	"similar"	"similar"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Nocardioidaceae"	"g__"	"s__"	"0"	"0"
"1037355"	"0.000220555751903064"	"63.6766126613326"	"0.000261365979887248"	"66.7074316886339"	-4.0810227984184e-05	-3.03081902730131	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Streptomycetaceae"	"g__Streptomyces"	"s__"	"0.000268619907549615"	"68.3764806633045"
"103869"	"0.000516599638225329"	"69.5002675737746"	"0.000568763666125362"	"71.8196461882353"	-5.2164027900033e-05	-2.3193786144607	"similar"	"better"	"k__Bacteria"	"p__Gemmatimonadetes"	"c__Gemmatimonadetes"	"o__N1423WL"	"f__"	"g__"	"s__"	"0.000657333873852359"	"77.7113157257041"
"1038987"	"3.54358628263043e-05"	"68.6074142695704"	"3.65522292242229e-05"	"70.3389799472318"	-1.1163663979186e-06	-1.73156567766141	"similar"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__Flavisolibacter"	"s__"	"3.54423253937241e-05"	"71.6657238341214"
"1042519"	"0.00246323730335627"	"58.5132021567589"	"0.00311788349569646"	"68.4815469873232"	-0.00065464619234019	-9.9683448305643	"better"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__Cytophagia"	"o__Cytophagales"	"f__Cytophagaceae"	"g__"	"s__"	"0.00369476384651645"	"72.1717607595357"
"1042671"	"9.92165539059439e-06"	"87.160942317772"	"9.962471866854e-06"	"88.6767674491244"	-4.08164762596094e-08	-1.5158251313524	"similar"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__"	"s__"	"1.05932136902954e-05"	"89.1906815306399"
"1044436"	"0.00175249737823437"	"50.4019352685942"	"0.00244462947679349"	"57.5427042744895"	-0.00069213209855912	-7.1407690058953	"better"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Syntrophobacterales"	"f__Syntrophobacteraceae"	"g__"	"s__"	"0.00365319937932307"	"64.9663645307191"
"1044581"	"5.97878851342273e-06"	"82.6524244132039"	"6.30554069109242e-06"	"88.9343225591789"	-3.2675217766969e-07	-6.28189814597499	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Solirubrobacterales"	"f__"	"g__"	"s__"	"5.98226181136742e-06"	"85.4895322884247"
"1048878"	"8.74554913246783e-07"	"82.6775531861909"	"9.64344322004354e-07"	"87.1339582972467"	-8.9789408757571e-08	-4.4564051110558	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Variovorax"	"s__paradoxus"	"8.8653193239927e-07"	"86.5261257818763"
"1049393"	"3.68474259660896e-07"	"99.5482389517536"	"3.43884522389142e-07"	"99.8673938721984"	2.4589737271754e-08	-0.319154920444802	"similar"	"similar"	"k__Bacteria"	"p__Verrucomicrobia"	"c__[Spartobacteria]"	"o__[Chthoniobacterales]"	"f__[Chthoniobacteraceae]"	"g__Chthoniobacter"	"s__"	"1.57975983007907e-07"	"99.8686537461893"
"105113"	"0.00176333100685676"	"60.6128670603654"	"0.00640575820571711"	"73.8633234632251"	-0.00464242719886035	-13.2504564028597	"better"	"better"	"k__Archaea"	"p__Crenarchaeota"	"c__Thaumarchaeota"	"o__Nitrososphaerales"	"f__Nitrososphaeraceae"	"g__Candidatus Nitrososphaera"	"s__"	"0.0105672793908397"	"76.0868059166872"
"1051459"	"2.67548759227369e-07"	"98.4174360298539"	"2.04587343357332e-07"	"99.1018240406155"	6.2961415870037e-08	-0.684388010761595	"similar"	"similar"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__"	"s__"	"1.55398183297836e-08"	"99.8376473923717"
"1051517"	"1.22105893715495e-05"	"72.6313604541288"	"1.82803090914844e-05"	"79.554640403011"	-6.0697197199349e-06	-6.92327994888221	"similar"	"better"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Bacillaceae"	"g__Bacillus"	"s__"	"1.67363277430082e-05"	"76.9445044767067"
"1052235"	"4.85713731024574e-05"	"57.5946978513448"	"5.44776143883856e-05"	"60.8352746586829"	-5.9062412859282e-06	-3.2405768073381	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__Haliangiaceae"	"g__"	"s__"	"8.22621552975975e-05"	"67.0377941181247"
"1052559"	"4.97493396938802e-05"	"60.6523226530966"	"4.78126947866537e-05"	"65.7130504619112"	1.9366449072265e-06	-5.0607278088146	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Sphingomonadales"	"f__Sphingomonadaceae"	"g__"	"s__"	"5.33177220774166e-05"	"66.9207657671073"
"1052930"	"7.32011409479404e-05"	"78.569871931176"	"7.22106606921338e-05"	"77.6407136862466"	9.90480255806602e-07	0.929158244929397	"similar"	"similar"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Xanthomonadaceae"	"g__Luteimonas"	"s__"	"7.21005814741351e-05"	"78.4293889114798"
"1053194"	"0.00286758237133556"	"57.7256339302403"	"0.00303557185862041"	"63.7498147226942"	-0.00016798948728485	-6.0241807924539	"better"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Sinobacteraceae"	"g__"	"s__"	"0.00402058934441506"	"68.1030351614141"
"1053703"	"0.00109173587848902"	"72.8661695616966"	"0.000719524945566047"	"77.2893165431207"	0.000372210932922973	-4.42314698142411	"worse"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__Sphingobacteriia"	"o__Sphingobacteriales"	"f__Sphingobacteriaceae"	"g__Pedobacter"	"s__"	"0.00109009859096756"	"72.7865711815779"
"1053775"	"0.000303785100071144"	"62.4490928649586"	"0.000348018598256281"	"65.3040062045719"	-4.4233498185137e-05	-2.8549133396133	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Hyphomicrobiaceae"	"g__Devosia"	"s__"	"0.000373955978853306"	"67.8415262554168"
"1056070"	"3.45649204207623e-07"	"96.8708928448332"	"3.91945424739945e-07"	"97.385701348326"	-4.6296220532322e-08	-0.514808503492802	"similar"	"similar"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Hyphomicrobiaceae"	"g__Hyphomicrobium"	"s__zavarzinii"	"2.2566152883214e-07"	"98.7937496499522"
"1059762"	"0.0009543934519018"	"53.4263173378906"	"0.000978200772850437"	"58.8056747454298"	-2.38073209486368e-05	-5.3793574075392	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Sinobacteraceae"	"g__"	"s__"	"0.00101629925479833"	"59.2949800583266"
"1060474"	"2.42055186070325e-07"	"97.9077603232869"	"2.07270395775565e-07"	"98.5906879427301"	3.478479029476e-08	-0.682927619443205	"similar"	"similar"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__"	"g__"	"s__"	"2.03485404529989e-08"	"99.3829559709481"
"1060517"	"0.00898202014363132"	"71.7211726401389"	"0.0102731826926229"	"75.2928510861741"	-0.00129116254899158	-3.57167844603519	"better"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Oxalobacteraceae"	"g__Janthinobacterium"	"s__"	"0.010525187688268"	"75.9169820668814"
"1062748"	"5.81145438754748e-06"	"86.0212127985935"	"5.55590327840344e-06"	"89.295317782823"	2.5555110914404e-07	-3.27410498422951	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Mycobacteriaceae"	"g__Mycobacterium"	"s__"	"5.28230474990631e-06"	"87.4746650606328"
"1068155"	"0.000183439830667008"	"52.9262280190334"	"0.000220577496031001"	"58.6735714933669"	-3.7137665363993e-05	-5.7473434743335	"similar"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__"	"s__"	"0.00026997508183448"	"63.8990294900289"
"1068902"	"3.82473233869931e-05"	"56.0413541816527"	"4.09495525106012e-05"	"56.8720415310944"	-2.7022291236081e-06	-0.830687349441703	"similar"	"similar"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Nocardioidaceae"	"g__Aeromicrobium"	"s__"	"4.06359163085484e-05"	"60.812090804232"
"1069076"	"0.00190650370865591"	"53.8483709105714"	"0.00182431399519649"	"58.1074531263822"	8.21897134594199e-05	-4.2590822158108	"similar"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__Cytophagia"	"o__Cytophagales"	"f__Cytophagaceae"	"g__Adhaeribacter"	"s__"	"0.00210767032301537"	"61.7783060974093"
"1069213"	"0.000167336851749209"	"55.8281761352638"	"0.000165733191213412"	"56.48463847835"	1.60366053579702e-06	-0.656462343086197	"similar"	"similar"	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__"	"s__"	"0.00018737236868926"	"61.1676352990195"
"107036"	"4.77866035472164e-07"	"92.1524103846742"	"4.87303113029425e-07"	"94.1159536781706"	-9.43707755726107e-09	-1.9635432934964	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Bradyrhizobiaceae"	"g__Nitrobacter"	"s__"	"3.60702547232005e-07"	"95.0047052428344"
"1071316"	"1.49256126150189e-07"	"99.4633048806599"	"1.90652460282159e-07"	"99.442104226871"	-4.139633413197e-08	0.0212006537889096	"similar"	"similar"	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__Flavisolibacter"	"s__"	"9.18827723018077e-10"	"99.9684432963762"
"107234"	"0.00191478685495387"	"65.6455592399713"	"0.00229266993637099"	"73.3184116980402"	-0.00037788308141712	-7.67285245806889	"better"	"better"	"k__Archaea"	"p__Crenarchaeota"	"c__Thaumarchaeota"	"o__Nitrososphaerales"	"f__Nitrososphaeraceae"	"g__Candidatus Nitrososphaera"	"s__SCA1145"	"0.00335704107494366"	"75.0565428735242"
"1072673"	"0.000191504406680792"	"60.7484394748991"	"0.000145215258417963"	"61.7754962136048"	4.6289148262829e-05	-1.0270567387057	"similar"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__"	"0.000192835810632273"	"67.5792633835835"
"1072787"	"2.19907002366608e-07"	"98.1284134920219"	"2.08652643543625e-07"	"98.3341023195877"	1.1254358822983e-08	-0.205688827565794	"similar"	"similar"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Xanthomonadaceae"	"g__Thermomonas"	"s__"	"2.37164849116262e-08"	"99.2485238004752"
"1074016"	"0.00181543911546876"	"70.229443095181"	"0.00194572482129851"	"74.241312200581"	-0.00013028570582975	-4.01186910540001	"better"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Oxalobacteraceae"	"g__"	"s__"	"0.00200975027189844"	"76.6210573682144"
"107428"	"0.000202322677593909"	"54.3644535526045"	"0.000239951851505395"	"61.7825438457737"	-3.7629173911486e-05	-7.4180902931692	"similar"	"better"	"k__Bacteria"	"p__Verrucomicrobia"	"c__[Pedosphaerae]"	"o__[Pedosphaerales]"	"f__"	"g__"	"s__"	"0.000279342490716011"	"67.1595719497292"
"1074625"	"2.12417677104266e-07"	"98.2009092469888"	"1.94700221479084e-07"	"98.1946594376811"	1.7717455625182e-08	0.00624980930770391	"similar"	"similar"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Microbacteriaceae"	"g__"	"s__"	"9.83455101369898e-09"	"99.6875760632985"
"1078248"	"6.31934210779221e-07"	"91.2703295763446"	"6.87336716907925e-07"	"93.2446518763084"	-5.5402506128704e-08	-1.9743222999638	"similar"	"better"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Bacillaceae"	"g__Bacillus"	"s__"	"5.6236635965953e-07"	"93.7999216861867"
"1080447"	"8.3916495518567e-07"	"96.6075807234026"	"8.13642425666323e-07"	"97.89595726447"	2.5522529519347e-08	-1.28837654106739	"similar"	"better"	"k__Bacteria"	"p__Acidobacteria"	"c__Acidobacteria-6"	"o__iii1-15"	"f__"	"g__"	"s__"	"6.34332466087823e-07"	"98.0764983715197"
"1081222"	"0.00213695001504405"	"59.1346903447073"	"0.00201319422403426"	"64.7233791439552"	0.00012375579100979	-5.5886887992479	"worse"	"better"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Paenibacillaceae"	"g__Paenibacillus"	"s__"	"0.00213062326360279"	"63.8545112432716"
"1081489"	"0.0128696282764118"	"57.5010582977808"	"0.0134703742079299"	"66.9773009249794"	-0.000600745931518099	-9.4762426271986	"better"	"better"	"k__Bacteria"	"p__Fibrobacteres"	"c__Fibrobacteria"	"o__258ds10"	"f__"	"g__"	"s__"	"0.0160373110356929"	"69.8013676167021"
"1081815"	"1.81173058976914e-07"	"96.6064987830499"	"2.07951790673209e-07"	"96.7989395001216"	-2.6778731696295e-08	-0.192440717071705	"similar"	"similar"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Micrococcaceae"	"g__"	"s__"	"2.88112435242107e-08"	"98.0545758143539"
"1082846"	"2.00372266300037e-07"	"99.233192257568"	"1.9809719363723e-07"	"99.2986328278126"	2.275072662807e-09	-0.0654405702445899	"similar"	"similar"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Streptomycetaceae"	"g__Streptomyces"	"s__"	"1.09389215205333e-08"	"99.8624658427621"
"1084045"	"8.41109289256598e-05"	"72.7913616819005"	"8.12086103843353e-05"	"68.9605629426565"	2.9023185413245e-06	3.830798739244	"similar"	"worse"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Planococcaceae"	"g__Lysinibacillus"	"s__"	"7.98859279812047e-05"	"69.5167325418138"
"1084157"	"5.40268543118049e-06"	"63.3475413451063"	"7.30196065238105e-06"	"68.1940955193669"	-1.89927522120056e-06	-4.8465541742606	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Intrasporangiaceae"	"g__Janibacter"	"s__"	"7.24903424171288e-06"	"69.3682971995922"
"1087325"	"8.16552786823408e-07"	"86.7763823821799"	"8.04492079734623e-07"	"89.9619007286268"	1.2060707088785e-08	-3.1855183464469	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Streptomycetaceae"	"g__"	"s__"	"6.5357310619344e-07"	"89.308530883695"
"1087471"	"0.000202735250853392"	"66.4297126936843"	"0.000209262322212548"	"68.679528496966"	-6.52707135915601e-06	-2.24981580328171	"similar"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__Sphingobacteriia"	"o__Sphingobacteriales"	"f__"	"g__"	"s__"	"0.000247911236443492"	"72.182644335492"
"1088120"	"0.000290640675526954"	"83.3848888530494"	"0.000294946240155704"	"85.2842221376455"	-4.30556462875003e-06	-1.8993332845961	"similar"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__Sphingobacteriia"	"o__Sphingobacteriales"	"f__Sphingobacteriaceae"	"g__Pedobacter"	"s__"	"0.000291823895035681"	"83.677981865735"
"1093690"	"0.000105828615129244"	"71.6261386792717"	"0.000125581269295003"	"72.5079998939908"	-1.9752654165759e-05	-0.881861214719095	"similar"	"similar"	"k__Bacteria"	"p__Verrucomicrobia"	"c__[Pedosphaerae]"	"o__[Pedosphaerales]"	"f__Ellin517"	"g__"	"s__"	"0.000143511161418819"	"75.5444522897338"
"1094453"	"0.00339483858407082"	"47.6723184743806"	"0.00344963943226825"	"53.7395970478003"	-5.48008481974296e-05	-6.0672785734197	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Sphingomonadales"	"f__Sphingomonadaceae"	"g__Kaistobacter"	"s__"	"0.00427932684931923"	"56.7732060215697"
"1096572"	"7.00618302020692e-06"	"88.9861630108792"	"7.1467039749202e-06"	"92.6724623698631"	-1.40520954713281e-07	-3.6862993589839	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Gaiellales"	"f__Gaiellaceae"	"g__"	"s__"	"6.91280778216219e-06"	"92.1531095637572"
"1098922"	"2.08551606450934e-05"	"60.9510375261817"	"2.92886789256649e-05"	"66.6121117708295"	-8.4335182805715e-06	-5.6610742446478	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Hyphomicrobiaceae"	"g__Hyphomicrobium"	"s__"	"3.57796744189614e-05"	"68.6757937326895"
"1102554"	"2.68353328143502e-07"	"98.2998579782034"	"2.65223522989308e-07"	"98.7685504932191"	3.12980515419397e-09	-0.46869251501569	"similar"	"similar"	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__"	"s__"	"8.14072838849355e-08"	"99.4798487324385"
"110321"	"0.000843602940071204"	"77.5265825465753"	"0.00079479884923907"	"65.3067451414557"	4.8804090832134e-05	12.2198374051196	"similar"	"worse"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Alicyclobacillaceae"	"g__Alicyclobacillus"	"s__"	"0.000812957808285526"	"67.4826318229063"
"1104437"	"3.84992669386985e-05"	"72.1513992168305"	"4.05431712175484e-05"	"75.8850765266123"	-2.0439042788499e-06	-3.7336773097818	"similar"	"better"	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Saprospiraceae"	"g__"	"s__"	"4.11735199893379e-05"	"77.0175786193411"
"1104733"	"4.59357117288025e-07"	"92.6059105124038"	"3.80710320813379e-07"	"93.9358231493384"	7.8646796474646e-08	-1.32991263693461	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__"	"s__"	"2.99716306052691e-07"	"95.7726225796973"
"1105280"	"1.99095612147254e-06"	"88.062222736987"	"1.99678946419687e-06"	"92.0331486708738"	-5.83334272433011e-09	-3.9709259338868	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Burkholderiaceae"	"g__"	"s__"	"1.80242496254693e-06"	"89.5858479654378"
"1105574"	"0.00827927929580117"	"75.437141675461"	"0.0080099524848083"	"76.4684460080139"	0.00026932681099287	-1.03130433255289	"worse"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Oxalobacteraceae"	"g__"	"s__"	"0.00854062960547944"	"79.3615162805929"
"1105814"	"1.32998645576326e-06"	"71.6747419084589"	"1.47604866254274e-06"	"78.2400250258933"	-1.4606220677948e-07	-6.5652831174344	"similar"	"better"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Bradyrhizobiaceae"	"g__Bradyrhizobium"	"s__"	"1.32029346048732e-06"	"76.398004298789"
"1106130"	"2.05803239124948e-06"	"90.6465372447368"	"5.75959393928738e-07"	"93.1520680813572"	1.48207299732074e-06	-2.50553083662039	"similar"	"better"	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Streptomycetaceae"	"g__"	"s__"	"4.08390283832614e-07"	"93.3539702653126"
